Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age,target
0.9824983718587595,1.3179172417676637,-0.8653749823570251,-0.4203503537254016,0.9672565595443583,-0.4334216457495421,-0.8524025755878241,-0.609967052936554,0.5907910814707931
-0.2734145174654918,-0.8364706635475159,0.6041000540008229,0.1703109400360927,-0.11973931863369469,-0.18373227807036707,1.2776383766336366,-0.6727584600448608,0.20038114857468217
2.3527798034711545,-0.8364706635475159,-0.8653749823570251,-1.9246078944249845,-1.0196404457092285,0.08944469378200598,0.6469423158750216,-0.6171407980323537,0.48637983643121896
0.7507046155928622,-0.8364706635475159,-0.8653749823570251,0.465319961309433,-1.0196404457092285,0.1934124593485246,0.35149811238734996,-0.6195833023133583,0.22657972427271938
-0.956950967479037,0.26820589151291924,1.4792730582761333,-0.9569039036983337,0.6569256383221017,0.4521260259919736,-0.036043642364934195,0.15922778844833374,0.6722126042240832
0.993560359831579,0.3128466704246651,-0.8653749823570251,-1.0512862231686462,0.9895356528050188,-1.7005812990530997,1.5327667614122367,-0.28031212091445923,0.6903182839979872
-0.5554995725410861,-0.8364706635475159,-0.8653749823570251,0.022913060497650656,-1.0196404457092285,1.8326053819417454,0.47050223967950633,-0.28031212091445923,0.1468057509868711
-1.6423657116801804,1.2868209456185855,-0.8653749823570251,0.7314725374786087,-1.0196404457092285,-0.505655602220441,1.1552919957190164,0.6996557842770865,0.42365099246569504
-1.3020263012766282,-0.8364706635475159,1.4432631061833159,0.465319961309433,0.6748544484485784,-0.9642497696144886,1.0598374787833487,-0.28031212091445923,0.10292882089579336
0.1530715065048346,-0.8364706635475159,-0.8653749823570251,0.17223910773688153,-1.0196404457092285,0.34153215699707307,0.9828115048060226,-0.6727584600448608,0.12235097367731265
0.03636072173560599,0.9860931009969254,-0.8653749823570251,-0.01983721963427061,-1.0196404457092285,0.8035984413909489,-0.7865307169613358,-0.43252244270010554,0.2635051702255122
-1.0868337200046205,-0.8364706635475159,1.0156375641962123,0.06437360814375541,-0.1138647322362647,1.1947593439309445,0.35422334183181825,-0.609967052936554,0.15061092459290232
0.43441547040101536,-0.8364706635475159,-0.8653749823570251,0.13562862260745767,-1.0196404457092285,1.7959258842287378,-0.1923575479813255,-0.609967052936554,0.21725554765523267
0.2365598602706981,0.6586346156653837,-0.8653749823570251,-0.9579802041970462,0.8170594380949684,-1.5569310944034367,1.6115076846680683,-0.522760403924573,0.373821492672325
0.5634356717726371,-0.8364706635475159,-0.8653749823570251,0.465319961309433,-1.0196404457092285,0.2457115295915176,0.24972594485397265,1.5874834279567467,0.4773382151377521
-1.1769444757916665,1.4829704335960334,-0.8653749823570251,0.00472442994651899,-1.0196404457092285,1.1737591353693084,-0.23928375885567646,-0.28031212091445923,0.26166599456242934
1.0673063184354687,-0.26613387376366865,0.17957764702047674,-0.5646052137208192,0.7827385759542405,-0.5193656172461979,-0.9712746903208936,-0.28031212091445923,0.5947048166515398
0.4331318339922958,-0.4267844901059394,0.6219660550898348,-0.9311574737643847,0.9164584671036798,0.6140827955543603,0.027983106099016802,0.7030834408713971,0.731763106229058
-0.5686354534926414,-0.8364706635475159,1.5392830872091845,-1.253861791573001,0.7249707838287192,1.2436877899094345,-0.0041669634148724394,-0.28031212091445923,0.4913439072061736
