fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,target
-0.06426662520670662,2.3902746246251025,-1.5321714430876088,-0.5887720584869385,0.5238046346828494,-1.0127942562103271,-1.7327753515547086,0.5753786426392782,1.806697646130213,0.09222372288644559,-0.041507821530103683,0.1666666716337204
-0.46642789244651794,-0.5109267168203527,0.14594730734825134,-0.17923596122098476,-0.2902892827987671,-0.11405368894338608,0.398359594779405,-0.44202639794581144,0.033425383269786835,0.9790282845497131,-0.041507821530103683,0.3333333432674408
-0.39065036177635193,0.4651535809741316,-0.8179191808802542,-0.18876570663724773,-0.697219729423523,-0.7881091237068176,-0.5111184523614963,-0.47328323044475945,0.7192273773013695,-0.0895003229379654,0.5487849712371826,0.3333333432674408
-0.10392096538658822,-0.2625327408313751,-0.19381269812583923,1.3024409250574975,-0.7243484258651733,1.970334427289041,0.9652665373378446,0.5536984431266098,-0.7147592306137085,-0.6905476450920105,-0.2944904565811157,0.5
-0.16331779956817627,-0.7380198836326599,0.010043300688266754,-0.6332142949104309,-0.10038841515779495,-1.0127942562103271,-0.947637485304008,-0.21192904135922425,-0.028923334553837776,-1.0244628190994263,-0.6760660603258305,0.3333333432674408
-0.9210929870605469,0.09408261626958847,-0.19381269812583923,0.9847655495661812,-0.7786058187484741,-0.5072526931762695,-0.23224946770356458,-0.32130871776760644,0.2828202545642853,0.04228679015036449,1.223405361175537,0.5
-0.08754027634859085,-0.6790467481785412,0.3337502716696704,3.025406552309411,-0.15464581549167633,2.4455861756638595,1.5774327611953236,3.6492119923927766,0.6122854208337596,0.7118961215019226,-1.306420922279358,0.3333333432674408
-0.08754027634859085,0.8447912591650198,-1.0526161593572128,-0.5223517826055831,-0.019091466853367253,-0.5924075144862723,-0.6691197047877498,0.8983207941055298,0.9653567191112229,-0.6237646341323853,-0.8847832679748535,0.3333333432674408
-1.5287262678638114,0.15351851284503937,0.4177553057670593,-0.8776466846466064,-0.2360319048166275,1.3777077380861176,1.380860636782731,-0.9153722813732839,-0.6524105072021484,-0.02271728403866291,-0.8004556894302368,0.3333333432674408
-0.39065036177635193,-0.9163275957107544,0.7623363177665794,-0.8109833002090454,-0.2902892827987671,0.2229740172624588,0.0791782875985092,-1.1976834158649698,0.34516897797584534,0.1108487918972969,0.8376912015938829,0.5
-0.21868161787973028,-0.024789171293377876,-1.9084902590769532,1.59460852173826,-0.3174179792404175,0.48194927760807693,0.5229916956003205,0.7675279192813282,-0.7771079540252686,-0.8602360657932663,-1.137765884399414,0.3333333432674408
-0.46642789244651794,-0.9163275957107544,-0.397668719291687,-0.8109833002090454,-0.6091747243038587,-0.34268159970213563,0.016422195274946455,-1.3119236632687319,-0.46536436676979065,0.7049342129368595,1.223405361175537,0.6666666865348816
0.6702349185943604,-0.2625327408313751,0.21389929950237274,-0.02593190681671924,-0.4529767585908561,0.5038304328918457,0.28924562909526214,-0.4856863238480972,-0.7147592306137085,-1.0244628190994263,1.392060399055481,0.5
-0.8107125924808543,-1.1641627526237934,0.5536593198776245,-0.8772287715641828,-0.6944624771291419,-0.731937825679779,-0.5452464597843051,-0.9236280209131055,1.2290013231002377,1.3547122197066104,-0.5474730730056763,0.5
-0.46642789244651794,1.0234635451040601,-1.5165284610062688,-0.5187086178046797,0.8461505299718729,-1.2936506271362305,-1.567399191409441,0.563197284673731,1.1230126146406856,-0.2898494303226471,-0.5474730730056763,0.3333333432674408
-0.6179829239845276,0.19689770001199994,-0.5335727334022522,-0.6486672399793273,-0.5887049436569214,0.18095947066329707,-0.4405471457687728,-1.5142928682966244,-0.42688638642376747,-0.49019855260849,1.568885583319259,0.5
2.5450999931840608,0.4675881278652209,1.0293233394622803,-0.6283272307949771,0.7668550743961478,-1.349821925163269,-1.6953911614248858,1.7148145524110248,0.0957741066813469,0.37798094749450684,-0.041507821530103683,0.5
0.7460124492645264,1.4236599405397103,0.010043300688266754,-0.4998875558376312,0.734682769733183,-0.8442803621292114,0.1622211205314076,0.4613170108842782,-0.2159694880247116,0.3111979067325592,-0.46314552426338196,0.3333333432674408
-0.3148728311061859,-0.6131661372808006,0.21389929950237274,1.5208128706122623,-0.2631605863571167,1.3155220732472368,0.763576212892778,0.9629370410595702,-0.7147592306137085,0.8422405729187046,-0.8847832679748535,0.5
-0.46642789244651794,-0.4052179542871208,1.1652272939682007,2.185187341251486,-0.2902892827987671,0.9998976713916268,1.9115496353364223,1.4792686791219432,-1.047219236288335,-0.49019855260849,-1.2843217827309574,0.3333333432674408
-0.8453154563903809,-1.0723677834101824,-0.19381269812583923,-0.8109833002090454,-0.3911228983662637,0.39569201617155497,-0.10242520879606558,-1.3704378242630015,-0.028923334553837776,-0.22306638956069946,0.6331125497817993,0.5
0.9469521270096993,-0.3814045190811157,0.5311005302726529,-0.6109932065010071,1.1853439406986166,-0.9566229581832886,-1.7984426286449442,-0.6503462495494082,0.1816684618690528,1.3720460768116387,1.9723114494571687,0.6666666865348816
-0.46642789244651794,-0.20309685170650482,-0.3297167122364044,-0.011450422668047005,-0.9026652288618326,0.2791453003883362,-0.09459863322369748,-1.4518005254608066,0.15812282264232635,-0.957679808139801,1.6450430154800415,0.6666666865348816
-0.44328753831890944,-0.08422506600618362,-0.4778888543619645,0.44792856534322917,-0.8328632116317749,1.3115696904124827,0.83079907318314,-0.6114047357669495,1.0933536291122437,-1.1580289602279663,0.7174400687217712,0.6666666865348816
-0.39065036177635193,-0.7267868633351169,-0.3139184026259631,-0.8457476016591415,-0.1399409629514121,-0.17022497951984406,0.5918998691338695,-0.6376561348702685,0.2204715460538864,-0.22306638956069946,-0.041507821530103683,0.5
1.5619510566326393,0.8302681084182689,-1.0562490339192312,-0.5887717097057293,0.9630185150510575,-0.3387388288974762,-1.023851158914531,1.1295860761408596,-0.7147592306137085,1.1360477060002827,-0.2944904565811157,0.3333333432674408
-0.3148728311061859,-0.6191481351852417,-0.4656206965446472,1.3385025848132541,-0.34454667568206787,-1.275660799175474,-0.04075841538171049,0.19239268905754617,-0.46536436676979065,-0.8241137266159058,-0.46314552426338196,0.5
0.4713828714727352,-0.9757634997367859,0.21389929950237274,-0.8109833002090454,-0.14899028566396452,0.2229740172624588,0.18595615688831812,-0.7565521330151294,-1.460760401276026,-0.0895003229379654,-0.46314552426338196,0.5
-0.3148728311061859,-0.3814045190811157,-0.0936109326724988,-0.8554255366325378,-0.39880406856536865,1.5375939445834006,0.1963172085263977,-1.950883925542111,-0.9924690889053749,-1.0912458896636963,1.623571506292386,0.3333333432674408
-0.20197358552140543,1.506108007220542,-1.4450272801129767,-0.6776565313339233,0.7391667141913543,-1.0689655542373657,-1.1887773053022468,0.6916461074027817,0.3170918016902223,0.9790282845497131,-1.0444457781589243,0.5
0.21556980907917023,2.3727538969153685,-1.9901028464071204,-0.7220988273620605,0.8262097713023094,-0.6757665276527405,-1.0511209387192368,0.3710029346218378,0.5322151184082031,0.4447639584541321,-0.37881800532341003,0.3333333432674408
1.034646873057778,-0.9412821866122538,1.1652272939682007,-0.8268833722467012,-0.2089032083749771,-0.8442803621292114,0.5017593180186052,-0.5447601442140462,-1.1060664220007832,-0.42341551184654236,0.21147480607032776,0.3333333432674408
-0.6937604546546936,-0.5002763271331787,0.13331453108897653,0.8452012138525654,-0.01900232955813408,0.5852448338499533,1.5420858997898041,0.26057391495194243,0.5895861961592394,-0.3563319039131775,0.06372637588060642,0.3333333432674408
-1.148425579071045,-0.9163275957107544,0.07688161306200277,-0.6109932065010071,-0.6429623365402222,0.05446016043424606,-0.14959830845024175,-1.2595511232583656,0.0957741066813469,-0.49019855260849,0.4644574522972107,0.5
1.8986204947389547,-0.024789171293377876,0.8934193253517151,-0.6998776793479919,-0.1191781435125006,-1.349821925163269,-1.5862149332762034,0.6934233673112877,-0.7147592306137085,0.1108487918972969,0.4055825399073281,0.3333333432674408
1.2547749962449621,0.5313596857089778,0.14594730734825134,-0.5887720584869385,0.7248024695583738,-0.2825675308704376,-1.271188604386965,0.7163333643052563,0.5945638418197632,1.5415279384165563,0.6042020041564556,0.6666666865348816
0.29134732484817505,1.8973805392049343,-1.4785902841405392,-0.766541063785553,0.38820605096063604,-0.17022497951984406,-0.8630977079144843,0.43959792146014925,0.3926369574126249,-0.19889291755971047,-1.0534383058547974,0.3333333432674408
-0.39065036177635193,-0.38602859951924395,-0.05790869891643524,-0.7220988273620605,-0.4898623885182391,-0.3589770930532247,-0.4219625009392195,-1.2439083603894983,0.7192612886428833,0.24441486597061157,1.4555566190292284,0.6666666865348816
-1.502445907723214,-0.8094789513493622,-0.4656206965446472,-0.833204448223114,-0.34454667568206787,0.4476591646671295,0.051632672993764304,-1.2396493546758949,-0.15362077951431274,-0.4198389839067279,0.04281972348690033,0.6666666865348816
-0.6179829239845276,-0.8568916916847229,1.1652272939682007,1.806194543050355,-0.3128960620819249,0.8124285012474468,0.839072624727669,0.6954703780654133,0.5945638418197632,-0.7249158086403245,-0.11267675611632394,0.5
