lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,target
-0.16044245660305023,-0.17083366215229034,0.29088510120963423,-0.0335540609110752,-0.19505296672505318,-0.59876948595047,-0.4973004162311554,0.2972444114845237,0.048674608705988706,-0.14181222021579742,-0.4536634160734708,-0.8335441259411767,0.8585858345031738
-0.3478819727897644,-0.4384825825691223,-0.02754088568804435,0.09960998923662716,-0.23567382801527265,-0.59876948595047,-0.4388384476401112,0.0003825279936790892,0.8325395147924812,-0.14022156596183777,-0.6221759951752467,0.6542763701146763,0.9191918969154358
-0.36662593483924866,-0.4384825825691223,-1.3451451063156128,-1.027702808380127,-0.8914996981620789,-0.7601026296615601,-0.5356723666191101,-0.8215591907501221,10.142325401306152,-0.14817483723163605,4.129225730895996,2.168423652648926,1.0
-0.3478819727897644,-0.4384825825691223,2.505646550537597,0.4479399639029171,0.7018431928190839,-0.59876948595047,-0.4973004162311554,-0.4437678701822755,-0.46766177760167255,-0.14022156596183777,-0.6209309831309493,-0.6124576730609012,0.8585858345031738
-0.17918641865253448,-0.371570348739624,-0.9341126343817052,-0.3569838854461964,-0.1965894765972389,-0.6794360876083374,-0.4973004162311554,-0.7587602812012295,-0.5375382517167531,-0.1354496031999588,-0.42879684741713,0.9174565451490467,0.9595959782600403
-0.17918641865253448,-0.371570348739624,1.5150805532430178,0.6883404583655388,0.4319503621852401,0.7631862471927098,0.05915649333249253,0.18556060858896262,-0.38307826626498015,-0.14817483723163605,-0.4443822706794281,-0.6673495833466746,0.808080792427063
0.7008316916505772,2.1890348730139424,-0.38751837818235235,-0.1634315667030458,-0.29630165253642043,-0.6794360876083374,-0.4973004162311554,-0.5601287949969767,-0.49623197921152995,-0.14817483723163605,-0.6507488955158341,-0.6180200253361733,0.9494949579238892
0.5166922800013714,1.1223325993978628,-1.153346845322319,-0.6954199581123327,-0.7895900205866634,-0.27610325813293457,-0.003969613013196599,0.26261972554570295,-0.5553085341305792,-0.14022156596183777,2.53415872851266,1.279647405720148,0.8989899158477783
-0.2541622221469879,-0.3381142318248749,-0.23355403251627585,-0.43385030348005205,-0.12829322826566944,-0.11477013677358627,0.15632076219124613,-0.23179578343791155,0.014961394506155981,-0.13624493777751923,-0.6221172763231895,-0.740885324579216,0.7787772665536137
-0.14169850945472717,-0.003553078742697835,-0.9948892230899065,-0.5315552586694324,-0.5571515103345442,-0.59876948595047,-0.3054405450820923,-0.764580907859264,-0.5053505136423797,-0.14022156596183777,-0.46441153738931384,-0.504020418953781,0.9696969985961914
