year,month,day,RPT,VAL,ROS,KIL,SHA,BIR,DUB,CLA,MUL,CLO,BEL,target
-1.060251235961914,1.588097333908081,0.25812026858329773,-0.12916580154038287,0.0904701690869807,-0.22331335397595792,-1.1854033521899785,0.042678717198292734,0.10639630101363153,-0.881841613636361,-0.3768743944440974,-1.1637517663302896,-0.6993677757766111,-0.46682239427751265,0.16217175992231314
0.0037600596476035364,-1.6015946865081787,0.25812026858329773,0.30941406856891723,-0.16660921392057088,1.0514946809534853,0.4306561505379798,-0.655090622192951,-0.7215736068997692,0.13793992581970052,-0.06426050566946467,-0.5800579795006523,0.0824219745171545,-1.0866177745769885,0.38834589574961015
-0.4819643795490265,0.4282093346118927,1.2808864116668701,-0.5965740017435724,-0.8217628244058607,-0.28962592760594186,-0.7880628780841412,-0.2619063474172678,-0.9100165094299715,-0.7185411735103028,-1.105325838103991,-0.4003122708706276,-0.8801595823180258,-0.5378545794440257,0.18808554275425793
-0.09643979370594025,0.1382373422384262,-1.2192085981369019,-1.2010791058123849,-1.0917755075690025,-0.9545750190933259,-0.7632536181562445,-0.6456843117637407,-1.4540022268910087,-1.6386728305089289,-1.066308624312879,-1.2477761670218885,-1.4858992769566828,-1.3665936896830946,0.1601771828886631
-1.2530136108398438,-0.15173466503620148,-0.29455895719659614,1.3233764498607896,0.6680550858395361,0.6309205161983339,1.3195629708757035,1.8185164588375455,1.2981274197662944,1.2406169609327276,1.1017051929624913,1.085419187501802,1.4677615630338046,0.5404702453702176,0.354463463605954
1.638420820236206,-0.44170668721199036,1.6271800639025256,0.37604273860984655,0.22083706038986645,0.5229077321456067,0.29833982585434377,-0.39912579652421537,-0.28071870951808886,-0.26028157540971175,-0.5765106044772217,-0.3825045499958331,-0.44949011503984293,-1.1225741572260535,0.309519345260179
-1.638538122177124,1.2981253862380981,0.5990422964096069,-0.9283795418905831,-0.7806117252110242,-0.9690130155522575,-0.8637994665452076,0.013936308257955424,-0.3870727935130042,-0.4293073861478695,0.026266013701971087,-0.011504675444831861,0.3752447039760254,-0.6045243171508518,0.2888719494559301
0.674609363079071,-1.6015946865081787,-0.42372381687164307,0.2535764423710052,-0.3938639254680376,0.3361824764959093,-0.5114496790857267,-0.5099899221676537,-0.3723780160984315,-0.40321204630482,-0.8239323726177684,-0.35533679287044284,-0.5246723191585527,-0.3959179691102944,0.23983300876644764
0.4818471074104309,0.1382373422384262,-1.6737712621688843,0.6188809832397262,-0.16114764159556327,0.34692620820597153,0.20392983209212648,-0.3427104331592247,-0.5139003595968421,-0.3616388622216958,-0.2129475435875546,-0.08318703010673707,-0.5932973960443835,-0.6054720599856704,0.23875695845719572
-1.2530136108398438,-1.6015946865081787,-0.42372381687164307,0.8507193210588135,0.47021368974461136,0.2950204724260189,1.0509542152873923,1.0636736444375534,0.7660640772217407,1.018977721348429,0.6226908418471785,0.5543608173069918,0.4720960798225495,0.3129818078476179,0.2352884342326528
0.4818471074104309,0.7181813716888428,-0.5373644828796387,-0.8601261421704105,-0.14294768601888683,-0.6423008852113441,-0.7967134517752655,-1.285530116745746,-0.856998452581022,-1.114441540731744,-1.4568743991452102,-1.091848529190747,-1.042441994369355,-1.805094238541314,0.2624643657918229
1.445658564567566,-1.6015946865081787,-0.08280177414417267,0.45247351270586883,0.4090230047203427,0.5190313223084695,1.0002715204613353,0.8955889764760333,0.8162693985214604,1.1534861252897153,0.6874378009307599,1.1803574723483683,0.6678811013243022,0.7064964094476235,0.5499062617535636
-0.8674889802932739,0.4282093346118927,-1.5601305961608887,-0.03148486149851066,0.13656494501791866,0.4011499158671225,0.12699711709217232,0.8399037870499304,0.6153021505962278,0.4349254218536587,1.1588666588640268,1.1323322074064168,0.9590267749451574,1.0017094511671711,0.45806588518679225
-0.674726665019989,-0.15173466503620148,-0.9919272065162659,0.549499608552839,1.5570386761505215,0.9287663155410596,0.9807598393002404,1.2504832097138538,0.8921154150506954,1.2816108270814737,1.6764960777337459,1.019903908824876,1.8716370301993002,1.7722530291778307,0.5446184519254438
1.2479145598617518,-0.15173466503620148,-0.651005208492279,0.5225167809833822,0.5495645404114735,0.4138027537090881,0.13783180902567949,0.6500892039463468,0.6714489431540996,0.17047054457419297,0.5407723514099174,0.5113055884910502,-0.05352155610624628,0.31957061001357084,0.32871014714324676
1.638420820236206,-0.7316786646842957,-0.7646458745002747,-0.5119890157534726,-0.24104825773902785,0.35745258285539216,-0.3040908692482219,-0.21292624505028965,-0.11586644279593543,0.3871344582455121,0.333346445185773,0.009377445307522336,-0.3898672980479678,-0.3000816191383991,0.3286378222731232
-0.8674889802932739,-1.0216506719589233,-0.8782865405082703,-0.5528774392448742,-0.566762830927752,0.27478592009486014,-0.38075185041785237,-0.7714678395414135,-0.7201200731624697,-0.2781089257564165,-0.43681098531932483,-0.4513509678102902,-0.13056545651838947,-0.9889148077748898,0.308275018538288
-1.060251235961914,1.0081533193588257,0.5990422964096069,-0.06230476197285252,-0.10955295571466593,0.1122800286335583,0.9997918814762115,1.1293038002597262,0.8575740354778076,0.616915015994447,0.543057833099518,0.4961993728750193,0.8806761309401125,-0.08422836573582987,0.3945361698051813
-0.8674889802932739,-1.3116227388381958,1.053605079650879,1.0422206160234757,1.0065396385069467,2.4613091175162456,2.166863402153777,1.5151647137257933,1.025740835234991,2.235022716107475,0.8353038716905832,1.818390795426971,2.136451686315417,0.4838497264177704,0.6146419500647741
-1.638538122177124,0.4282093346118927,1.053605079650879,-0.8709767535721487,-0.6381116301099989,-0.7994879682527677,-0.3991223512276044,0.08757227324612166,0.1473306254533652,0.25458851417143685,0.5797347472063673,0.24713812680344557,1.1908435993685902,1.0010395485113193,0.5041709264300811
