oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,target
0.5511102856388506,1.113868632343041,0.11355659966584693,-0.6643347673137466,0.02608828386974882,-0.7903701660169057,-1.6553899414012694,0.9736561913499897,0.8243408289048333,-0.9027152450302024,0.09752508182013242
-0.9830574864746932,-0.9181775420606892,-0.3053489129971592,0.8166138721918909,-0.3393720252345926,-0.08192849056624017,-0.7828922051219454,0.24756983911186986,-0.7685492080779919,0.06865450292649966,0.4640333272791749
-0.8339595276287846,-0.9547200834306808,-0.3978367177902818,1.3465373389701727,-0.6685226078181473,-0.6703745688424204,-1.3656621329598309,-0.5868022616642649,-1.2025606441897083,0.10371273662632392,0.5123047334204507
0.028696005103090897,-0.5270846992260918,0.18578928107141737,0.16904880226021018,0.2393010807953188,-0.8112102514151951,-0.8618052479182075,-1.695289331751544,1.720662409391589,-0.010429554051168827,0.5287040168221948
-0.3054642980091346,-0.6590504687453431,-0.6603114137221514,-0.954255115881204,-0.718481055056315,-0.8296200688222847,-0.899407063212638,-0.03945798922239594,0.9708745276079186,-1.0516824104473943,0.4827077532562598
-0.05730134809980494,0.02406576395345595,-0.9805619397092374,-1.3781245902420614,-0.8991898102921437,-0.9080139901740034,0.5633670079728492,-0.612929038326388,1.4589940493401077,-1.4585579950997594,0.26920151123196673
-0.034022298300303455,0.8200312255011544,0.8853020919734977,0.8527173791054176,0.47489490474290863,0.2017760735908669,0.3190349495498863,-0.6022915218026054,-0.219057815104968,1.1614288235897905,0.3912456443195208
1.7376339146271818,1.361245894784368,2.1431716044497375,1.171470227639101,3.302581991779799,-0.853888167989649,-1.0216406153826978,-0.7074422130953709,-0.05600281900120886,-0.6835451048190513,0.5681210292756287
-0.31788793423042483,0.050337415513574256,0.37561212792822296,0.8988825161920548,-0.0474725335480453,-0.8729887734086436,-0.6610710919107036,-1.1985267445627743,-1.6580387984722214,1.593244496116048,0.4540339012810353
-1.058573705344492,-0.9299352201370343,-0.48239940515530294,1.2921080395094904,-0.9741226838917653,-1.0575221948277207,0.6819019960586076,-1.4287512105354427,-0.4997890613625827,-0.6716428153364817,0.4378860345690655
0.9565003123874932,0.6725765622993654,0.45714136508904424,0.20646457653009057,0.7870067570728377,-0.6990790422325522,0.37576560144810756,0.6152071345943761,0.8762115271852704,-1.6092658566810887,0.16922481090428582
-0.6991480007358792,-1.5547704586508813,-0.3698834813649824,0.3902002840459562,-0.30115894041694846,-0.5588841303714082,-0.6662878805489655,-1.0862517412905717,-1.0894218049853932,-0.5630493069049374,0.4307173424377864
-0.6114319948941471,-0.26688680281238736,-1.8316171884418555,-1.4373249878890193,-0.9222436110000837,-0.49449813228531053,-0.2010178436015774,-0.09768605720169564,0.05141697820377694,1.261324210976843,0.5064027467451011
1.3622046519334665,1.3332866574817248,0.2719640079128379,-0.22367920669558392,0.5391446448489134,0.42936732011591355,0.6720189112037759,0.01666647246930701,0.6938139715408516,-0.5478912034997123,0.43543199869038585
1.0508878168860614,0.762039713698951,0.20362647909151105,-0.6244708827554758,0.32304516519131676,-1.0841778108828002,-1.2058892403186388,-0.5929676130135907,-0.4506743931635219,-1.6885332419118433,0.14155171894483687
1.7763392823412114,0.9876550354411813,1.0050589302321193,0.4559649823119346,1.490633261075092,0.2792670606279397,1.348484972381891,0.3668620519232384,-0.993005217213874,-0.8366121242103495,0.5487639341740534
-0.7353401265915083,-1.328372073693707,-0.6550737227216102,-0.12697906036453355,-0.6781270414798544,-0.626335262639499,-1.4448134778771915,-0.9497959689703962,0.14686261772074324,0.68346325442406,0.43687886187648106
-0.36609908851590683,-0.7769621543470343,0.12928551846858155,1.1902996122772629,0.16183961822699658,1.0307674790786658,0.9006181106085009,0.670631622698986,-1.0894280346181777,-0.006642762900075885,0.46137608479958175
0.7923405109232939,1.6092467248319187,0.37169861909674595,-0.6801019161510624,0.391726174798369,-0.9667629634965119,-1.1391818291762552,1.6059565226173114,1.2061766275485823,-0.3592847800627807,0.2896166747690062
-0.816780246534722,-0.20544637718109313,-0.094633867894364,0.0445083781959434,-0.4175425566801059,1.2920347226098812,1.2843012330044283,0.6642290564811124,-0.15030374294156165,0.22381881921857047,0.4924537125126604
-0.2216438506389078,-0.5498230286395818,-0.2862987267052265,0.5397532094129533,-0.38747531601436647,0.36361970543823496,0.7334967448288525,-1.0639955943459802,-1.3962249044876658,0.6316797896898335,0.515755432443956
0.3718077411768192,0.24798235266524457,1.2425635499233332,1.6166846008003983,1.2012939097686977,-0.8320189645928803,-0.5049785888553484,-0.41517011901410134,-0.08196624325005536,-1.3982835894497436,0.49091595406974814
-1.5659448556132531,-1.43452568747095,-0.40855922401044154,1.015197451760264,-0.6992982359430944,-0.8145752117761774,-0.8787467811781586,0.10901808853894364,0.35387852056711977,0.26685614288801696,0.3917120306721944
-1.207670567651888,-1.286234285146721,-0.5153096265453585,1.7057965824080894,-0.40563210448139436,-1.0059048420291994,-1.4350809785008884,0.017209162342863016,0.8606983503019717,1.6814386135205948,0.5140072401331591
-0.36907163109218355,-0.7503691146436529,-0.2241097148110917,1.2463725320109322,-0.3898901739233486,-0.4997807950885196,-0.7730895767649151,-1.4622588958434743,1.2910266130075285,-0.7136259922321774,0.5327018889427121
2.0744857882571255,1.5689862774023835,0.9286012311569848,-0.7086744793619724,1.6516294763826413,-0.1970780565239918,-0.1431763299654259,1.074605785305263,-0.8379403900950441,1.6357384514243454,0.5147362023503075
0.6085486345513342,0.7558403826701133,-0.9940115942823432,-1.4412211575460065,-0.6787041847810068,-0.8790688876312432,-0.5742406827626196,-1.1202623230353617,1.2099617113008048,0.1863954552779989,0.1049210112941101
-0.8463919379040674,-0.708246748702709,-0.5016426124751264,1.425658166845781,-0.8095630281290025,-0.8532669773542292,-0.6451803708928687,0.9176996821809875,1.2332420186668982,-1.670194939083403,0.5056177881215187
-0.9991344655785702,-0.516865105511065,-0.2491372586270944,0.44552416051234606,-0.54046326744815,-0.8608758216708491,-1.249744749154214,1.1645660595769503,-0.22214399554591197,-1.680955746879435,0.4669821844649373
-0.24334016827501528,0.05494899972738251,0.3222078789490092,0.5155896848174194,0.3976791544678574,0.2695896946536918,-0.5950860842825032,0.3135259714719767,-1.1792175234227058,0.8358080657129632,0.46443764659746667
-1.1295860730142282,-1.462576795661165,-1.4620027190891165,0.5912938850871249,-0.9462444415422919,-0.8881807267681644,-0.504685935391017,0.538885806904652,0.3470935123003973,-1.4596761431607372,0.44436341407512564
1.3638363188266385,1.0136176697756014,-1.931691465644308,-1.6195469858918907,-1.6084141546862005,0.5589626144479434,1.3878959257215544,-0.9857195389714593,0.8228915536246808,-0.03543689079893928,0.4384532111337395
-0.09116743744237446,-0.1385123934160788,-0.5447710814725119,-0.7303559932115875,-0.6667495598929574,0.7980475607378656,-0.5573234948424332,0.4071421151398312,0.8143602865891092,1.6615388862534834,0.4265986376586448
-0.3026064628880753,0.1438424299498396,-0.365594836497385,-0.2943071188724721,-0.7110640520022737,0.3475977672553836,0.7986506398198081,-0.6692492806797397,-1.326570409244553,1.1129215811467306,0.34180875635568025
1.1879531777526136,0.4668275805982243,-0.1468019286297616,-1.2435462010571674,0.23450270781768226,-0.9259659508255839,-1.3288975947602768,-0.8368072702981701,0.5593289405552483,-0.5231890487249157,0.04991661140654105
-1.3002542216188815,-0.9106214761368874,-0.06899498104623832,0.9494698103300591,-0.6167773596760322,1.830773847596042,0.8537654606519708,1.1602962775756391,-0.22806741270971287,1.3473518093525283,0.39661907761075504
-1.4311831194978122,-1.357952767671565,-0.39337284496411595,1.0192642095708024,-0.7234439331061387,-0.6642423072137762,-0.512300867345132,-1.6299877071171522,0.3618805568434043,0.329273627671836,0.4422478768059494
0.3924934852399622,0.9994611438030242,-0.019360689114191615,-0.40885214324995695,0.1083844432129159,-1.2052128861825637,-1.6266542052442297,-1.0891862133564378,0.7493759687365381,-0.9514628131567923,0.13239276785470303
0.9274737572762052,1.1730456238528422,1.901172336077818,1.422893274741726,1.9554421031657037,1.7523944626416323,1.4066737689177344,1.0535329494714172,-1.1364935149567528,0.5783115650272725,0.36824229792772045
1.177254045224277,1.030670225028452,0.5381044354433362,-0.10874408302509839,1.0402254160911009,-1.3487045094761807,-1.585081377864356,-1.536792400031456,1.312080153971292,-0.515884449711914,0.2731719856310139
-0.6432810227991043,-1.2152575781764645,-0.4978610135310191,1.5061774267381265,-0.41461189703245616,-0.36008419627870214,0.14187768991175623,-1.08799426947468,-0.3364880163036047,-0.23508547217316852,0.5217893143283397
-0.32665389205748246,0.24472281003227506,0.38198765902310106,1.1009912469069665,0.11141837610549518,-1.94345380935123,-1.496559951067053,-1.0471378263292663,-1.1036628018500303,0.41853553205488436,0.46919164255557544
0.3447618192803218,0.4862298295111011,-0.05891765228222681,-0.2872744142620685,-0.29143585174684306,-0.7896414968649972,-1.123342779277892,-1.2278763772806598,1.6305049478309683,0.910018356119183,0.3452317188713915
0.56916780909129,0.9332346829289425,1.478186429589434,1.3097253113537755,1.249471237633091,2.4985652655518393,1.6804123288609618,-0.08064459854378411,-0.36778721395554953,1.1381641757858525,0.3541151157621168
-0.5993510086523827,-0.5864144111220522,-0.6045998128320295,-0.17309914353860692,-0.7071640688944411,-0.5203335009852725,-1.077561411105102,-0.23418312498707428,-0.1021591515702447,-0.5158745620490215,0.47826205420702816
-1.6452976844363854,-1.5097688892852053,-0.80767883168671,0.8135115281745159,-0.7315487438279833,-0.8901290979126926,-1.3049070146970165,1.0982050969778128,0.48430401360756614,0.22059159499284148,0.4112113933888778
-0.4235817050036629,-0.16672886139249554,0.4452392507091862,1.1803570311354716,-0.32747969344452027,-0.2126912781971766,0.7497962486373781,-1.6825097069999153,-0.7193659542815936,0.074521691867289,0.5704263138360178
-1.9241280031402233,-1.0036512432493006,-0.7795851542972494,-0.8350113842295961,-0.8402129839458196,-1.046863088690735,-0.4517269041913993,-0.8972694498808192,-0.47114406621982063,0.17278173361019333,0.30757316863716216
-0.03109160569386709,-0.035281685032266426,-1.8466032819457647,-1.5803290121964122,-1.3347327749894062,0.7199115111841268,1.3043162831489132,0.5814785461521063,1.3435967435475409,0.3487146548050035,0.40170190021535035
0.18613716507450226,-0.44032444246143154,-0.07519574163810229,-0.46141702360772746,-0.18536136941584608,0.8742331384131612,0.8860188123871003,-0.5038695973293223,-1.6465775394648716,1.2372958465231017,0.45465508652690767
0.1823321640919433,0.7963505025101585,-1.7073012935686167,-1.6265368295156233,-1.3005453918240177,-0.09102208041480661,1.7176846370306547,-1.0408909217304603,-0.15642704414050634,-0.8274798424467578,0.11430376702799032
0.05571931148673529,-0.6114875169753614,0.22335702231306587,1.340223053900321,0.007267027180251212,-0.03692784632270127,-0.6056637509979513,-0.9083068198176857,0.9304469115840291,-0.2516647561404737,0.5720675990557404
-0.4408058055061506,-0.320132122230263,-0.9812237716685063,-0.81701481560005,-0.6743610034089199,-1.317664375712141,-1.1813456018675228,0.3984523271548028,-0.3728096268459337,0.9897610166016645,0.5227049098895776
-0.7863400612121123,-1.3441864805474508,-1.5694963194690994,-1.6394249677121036,-0.8276758568092902,-0.6768022391955043,-0.682537219175453,1.2719251590315177,0.11788141819578679,-0.5885570106592696,0.3150466205486548
-1.0516240419902858,-0.8352499582775248,-0.39230854937127196,-0.9765605214438455,-0.798000883793697,-0.010117560934497255,-0.8425503073344711,1.013967040407786,-0.13888237160782962,1.0857270255316485,0.3600839129870353
1.6648620485114989,1.3574372704825235,-0.9634589137719761,-0.9560888486542929,-0.8036101482810509,1.8718998485470828,0.8782066737641655,0.8042809261813956,0.5267464061503739,1.109262704861618,0.28318964848020484
-0.5513655706368006,-0.8660107811283327,-0.6558657007426725,1.111131590703162,-0.6014849639315709,0.9896709692313779,1.088410953059741,0.10030532636689854,-0.7687370360118588,-0.39699147016410913,0.5530164980706336
1.0646924062902372,0.14368458613899418,0.8656115836469322,-1.0809010557286052,1.340301542553281,-1.3377068109721166,-0.7929910041360531,-1.6933211763301081,1.0022259043323396,0.4308077685986064,0.15140669167747584
-0.5361549833469702,-0.8583747164361151,-0.278424137447756,-0.04105176245748837,-0.4073476582206882,0.0794179809335078,0.49764270255917065,-1.6626045024008558,-0.41535316754899804,0.2756085552577593,0.4953317442140097
-1.7151820393270443,-1.5804050777747793,-1.0122766314882574,-1.573629617979159,-0.8283116267908329,-0.890752204118275,-1.1770886646107823,1.1978824605937934,-0.6201058296766435,-1.1579982900722348,0.2511626933102134
-0.08162974298527413,-0.3638401442701097,-0.42245430931476746,-0.38928715156412386,-0.4332864324397574,-0.15171021155420525,-0.9603746334675008,-1.0710676746214525,0.29489171648349016,1.0675200709101207,0.5348659840541182
-1.989064727799124,-1.5291646482074137,-0.32095625951357476,-0.9338741371054122,-0.5724561536789327,-0.36670065684841024,0.3165185579290057,-0.10087429097664877,0.06989604385291134,-0.3590510874097791,0.2829854587344459
