fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,target
-1.2845524759281886,-0.3814045190811157,-1.308805811136929,-0.8801075098103806,-0.5344475507736206,-1.2936506271362305,-0.9808049676064043,-0.731840597936343,0.46986642479896545,-0.8241137266159058,-0.8004556894302368,0.3333333432674408
-1.148425579071045,0.5101338624954224,-0.5335727334022522,-0.7443199157714844,-0.45306146144866943,1.065543293952942,-0.30537107345778153,-1.6941297851575923,-0.2159694880247116,-0.3566324710845947,1.521704279540886,0.5
-0.5752900538701465,0.08035799854295174,-0.5335727334022522,0.5855003665879565,-0.34454667568206787,0.6462695272914117,0.32119768595852777,-0.8553181886672974,-1.151200294494629,-0.8241137266159058,0.9631244911007093,0.5
0.5186799168586731,1.9226006790132262,-0.23440409840312726,-0.7887621521949768,0.7811173886789631,-1.1452425859001885,-0.5184322721173135,0.07379716791315638,-0.5900617837905884,0.3585339533509422,-0.9691107869148254,0.3333333432674408
-0.01176275685429573,-0.4529721618395677,0.28185129165649414,-0.8556925905395073,-0.42593176856432086,-1.349821925163269,-0.1100727136229662,-1.0488021219842738,-0.7147592306137085,-0.2725011975694545,0.21147480607032776,0.5
-0.46642789244651794,-0.7380198836326599,-0.12586070597171783,0.5632040709455881,-0.2631605863571167,1.5075880261567591,1.3241268766817371,0.28054448516347136,0.28801738229236223,-0.22306638956069946,-0.46314552426338196,0.43897571763368115
-1.263408338325107,-0.5002763271331787,-0.19381269812583923,-0.04311671401383047,1.4086044788290824,0.6161730289459229,0.255358648307671,-0.614532679080154,1.3427485227584839,0.03401975714431123,-0.37881800532341003,0.5
-0.6179829239845276,-0.5002763271331787,-0.19381269812583923,-0.6146344278300296,-0.7786058187484741,0.11063144356012344,-1.0526365437087832,-1.4479146738675417,-0.46536436676979065,0.9790282845497131,1.1621176923316243,0.6666666865348816
-0.3148728311061859,-0.3814045190811157,-1.7463691936006118,0.25774332471894085,-0.2902892827987671,0.7307812953993587,0.5496391715674763,-0.3906041923364027,-0.2783181965351105,-0.957679808139801,-0.1258353590965271,0.3333333432674408
-0.5192777731583507,-0.20309685170650482,0.07799530029296875,0.8197308114702935,-0.2089032083749771,1.2937414146158026,1.3153988231396954,0.5100689231249882,-0.2680479262545333,-0.4221824932093076,-1.0188804067873447,0.5
-0.5422053933143616,0.024176943205827018,-0.12586070597171783,0.49493782511386125,0.013258816878865206,0.11063144356012344,-0.10647288131963413,0.19075225500765727,-0.028923334553837776,-0.22306638956069946,-0.631800651550293,0.5
0.29134732484817505,-0.30431621262405584,1.1652272939682007,-0.5887720584869385,0.062383756041526794,0.7959194219223217,1.297139622783499,0.2547243722784012,-0.21353118499148163,0.7786791324615479,-0.8004556894302368,0.5
-0.08754027634859085,-0.7380198836326599,0.5536593198776245,-0.7396791713459424,-0.8093843833940771,-1.349821925163269,-0.6054415253055803,-1.4384946317554754,-1.0586315896333613,-0.890896737575531,1.223405361175537,0.5
2.7709171201344707,1.5171644435838856,1.1652272939682007,-0.522835144812846,1.7349231197796087,-1.4141862768541376,-1.3961119738403496,1.279979682690946,-1.6852675195341293,0.9122452139854431,-0.8004556894302368,0.4756566495668445
-0.5422053933143616,-1.0351994037628174,-0.3297167122364044,1.0893605432115523,-0.2631605863571167,1.2350633550768901,0.44490124437654577,0.42227494221005846,0.18858524047906583,-1.0912458896636963,-0.46314552426338196,0.3333333432674408
1.2316742909559422,5.970559406054564,-0.4833645590600408,-0.7443199157714844,-0.04613102599978447,-1.3671715039244543,-1.5880026198997055,0.7832661995753851,0.26009923845779154,-0.957679808139801,-0.37881800532341003,0.017987801155554598
0.06401476263999939,0.7183397960148932,-0.9515936288653942,-0.6109932065010071,0.5814930497997294,0.8242235305383346,-0.9637475171880813,0.5292593742955186,1.0453490895216935,2.1334093907323353,0.248003129097169,0.5
