lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,target
-0.3478819727897644,-0.40502646565437317,-0.8186831883373735,-0.7428903597451443,-0.600815313049374,-0.6794360876083374,-0.4973004162311554,-0.5580408370521907,-0.40225536713821386,-0.14340287446975708,-0.5748366980021734,0.4628504032511626,0.9292929172515869
-0.12295455485582352,-0.14316806982592564,-0.3484798376210832,-0.1898406656289265,0.014105033251113733,-0.6794360876083374,-0.4973004162311554,-0.650881639308938,-0.1741223010423678,-0.14817483723163605,-0.608637465306974,-0.6987252697838794,0.8989899158477783
-0.3478819727897644,-0.40502646565437317,-0.8829192446196075,-0.8135451870482837,-0.6181544735157882,-0.6794360876083374,-0.4973004162311554,-0.7897592995488887,-0.49834641223282905,-0.14817483723163605,1.5542524811467757,1.2373673782067622,0.9898989796638489
-0.3478819727897644,-0.40502646565437317,-1.2125242567978207,-0.8717714278048797,-0.815940532704011,-0.6794360876083374,-0.4973004162311554,-0.7443557514858224,-0.34549792023927767,-0.14431005902444471,2.234187789035571,1.2741578861178913,0.9898989796638489
-0.36662593483924866,-0.4384825825691223,-1.3451451063156128,-1.027702808380127,-0.8914996981620789,-0.7601026296615601,-0.5356723666191101,-0.8215591907501221,-0.6707029938697815,-0.14817483723163605,4.129225730895996,2.168423652648926,1.0
-0.2166743129491806,-0.40502646565437317,-0.17460442723583278,0.30815154487964175,0.21629079254358838,1.823039574686029,-0.013775993760167016,-0.2907528967353017,-0.5249138934830144,-0.14022156596183777,2.7426710147190345,1.2915153802222985,0.868686854839325
-0.27290618419647217,-0.4384825825691223,1.6979235536156632,0.19458785379248458,-0.02500535079955385,0.6099111262736406,-0.11358069628477097,0.06272769481393928,-0.5059519437145132,-0.13385894894599915,-0.6386897554622009,0.04450909626823669,0.808080792427063
-0.3103940784931183,-0.40502646565437317,1.000780791244001,-0.3889160096832654,-0.07372977961045825,-0.5181029438972473,-0.4589284360408783,-0.7995919715202388,-0.21997145110863112,-0.14022156596183777,-0.3591510553351116,-0.5179422259446016,0.8585858345031738
-0.23541827499866486,-0.40502646565437317,1.2784580597905744,0.6140509309562565,0.3406438560839267,0.2078961431980133,0.24605040199563208,0.8841033973527549,0.15733677048313574,-0.1211337149143219,-0.4730108885490869,-0.6246754502365461,0.7772177632451499
-0.27290618419647217,-0.4384825825691223,0.5810935805350153,0.24333982741020777,0.13411300911442833,0.8442942241195337,0.2699251638914401,0.6496464701050563,-0.3071327368497383,-0.14340287446975708,-0.6169463350629568,-0.4720594692637746,0.7878788113594055
