X1,X2,X3,X4,X5,X6,X7,X8,Y1,target
-0.039416540414094925,-0.11596590280532837,2.2478058338165283,-1.198677897453308,1.0,1.341640830039978,-1.7604470252990723,-1.8145751953125,0.17188657045853523,0.4939831736221915
2.041776657104492,-1.785874843597412,-0.5619514584541321,-1.4700766801834106,1.0,-0.4472135901451111,-1.7604470252990723,-1.8145751953125,-0.6855955059606541,0.2556152081177309
-0.8576081399560511,0.7543233344050364,0.0,0.9725122451782227,-1.0,1.341640830039978,1.2440491914749146,-0.36915415032412113,-0.7399507631341435,0.1667057144352726
1.284979224205017,-1.229238510131836,0.0,-1.198677897453308,1.0,0.4472135901451111,-1.7604470252990723,-1.8145751953125,-0.1736851241164657,0.4528178744330158
-1.3638122081756592,1.5539430379867554,1.1239029169082642,0.9725122451782227,-1.0,1.341640830039978,-0.8896073305682884,-0.5242105722427368,-0.9103812135801923,0.08700881490059206
0.3043245540343332,-0.5646249648143308,0.5619514584541321,-0.655880331993103,1.0,-1.341640830039978,1.2440491914749146,0.6413788483069024,1.8878470390145334,0.7620705398180783
-0.5597406143837376,0.4406704306602478,-1.0498514043335578,0.9725122451782227,-1.0,0.05692812335271791,0.11736313253641129,0.1209716722369194,-0.9742179368578313,0.1194889285384941
-0.4037818900639868,0.29625622898325177,-1.685854434967041,0.9725122451782227,-1.0,-1.341640830039978,-1.0093228816986084,-0.5242105722427368,-1.3750086950785607,0.032393749424398675
2.041776657104492,-1.785874843597412,-0.5619514584541321,-1.4700766801834106,1.0,-0.4472135901451111,1.2440491914749146,1.4113361835479736,0.9723427615947323,0.6138334360685977
0.32284193324525695,-0.40973877972106076,0.5619514584541321,-0.655880331993103,1.0,-0.4472135901451111,1.2440491914749146,-1.1693928241729736,1.8274784619750122,0.8453674253365919
-1.0332798157071088,1.0210266056795017,0.0,0.9725122451782227,-1.0,1.341640830039978,0.9073482606028225,0.1209716722369194,-0.8800228629039902,0.15586719976508812
-1.3638122081756592,1.5539430379867554,1.1239029169082642,0.9725122451782227,-1.0,-1.341640830039978,0.004702972908160297,-0.5242105722427368,-0.8939040836461142,0.09496229623927177
-1.3638122081756592,1.5539430379867554,1.1239029169082642,0.9725122451782227,-1.0,-1.341640830039978,1.2440491914749146,0.1209716722369194,-0.6325816780734097,0.19459796378763977
-0.21481835901451954,0.1566456926593922,-1.685854434967041,0.9725122451782227,-1.0,1.341640830039978,1.2440491914749146,-0.5242105722427368,-0.7534141464733367,0.15826283792126328
-1.1746128797531128,1.2756248712539673,0.5619514584541321,0.9725122451782227,-1.0,1.341640830039978,0.11736313253641129,0.1209716722369194,-0.4496697649449565,0.25179544445754504
