lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,target
-0.016758099317510877,-0.371570348739624,2.227726312256876,-0.23020018548558116,0.10032589095722833,0.2078961431980133,-0.11358069628477097,-0.2903231684113085,-0.25593082934097594,-0.13178851121179688,-0.6376571686664884,-0.5229610766384314,0.7676767706871033
-0.3478819727897644,-0.40502646565437317,-1.2594425573662114,-0.7262382531154711,-0.7849803105086943,-0.6794360876083374,-0.4973004162311554,-0.4414820210616873,-0.570047667376837,-0.1386309117078781,-0.31261263358471786,1.158982019788163,0.9898989796638489
-0.3103940784931183,-0.40502646565437317,-0.08098199419230984,-0.004006160813623722,-0.20292494679422635,-0.3567698299884796,-0.3821845054626465,-0.6342950445384015,-0.49617687580424197,-0.1211337149143219,-0.6051942774434812,-0.6428722031888333,0.8888888955116272
-0.3478819727897644,-0.4384825825691223,1.1026689358355561,-0.4906949769030142,-0.3659084987373128,-0.43743637204170227,-0.2670685946941376,-0.6208577600619276,-0.41254239177814084,-0.14022156596183777,-0.3021185672052598,-0.8194248195720285,0.9191918969154358
-0.27290618419647217,-0.40502646565437317,-0.5214104987340927,-0.2594246816139609,-0.23742192082293406,-0.371254316020031,0.33560757165183236,1.87931994356995,1.686014887402895,-0.11492703064031158,-0.6209494949214545,0.5012367069804621,0.8757192257262344
-0.16044245660305023,-0.2712019979953766,0.4201136979870849,0.16878684095007776,-0.08184374553226748,-0.27610325813293457,0.07827915996313095,-0.1324239425556651,-0.5053662280111169,-0.14499352872371674,-0.41085644986288283,-1.373378791254918,0.8787878751754761
-0.36662593483924866,-0.4384825825691223,-1.3451451063156128,-1.027702808380127,-0.8914996981620789,-0.7601026296615601,-0.5356723666191101,-0.8215591907501221,10.142325401306152,-0.14817483723163605,4.129225730895996,2.168423652648926,1.0
-0.3103940784931183,-0.40502646565437317,0.22662250191239894,-0.11049868255452262,-0.06796101763278314,-0.6794360876083374,-0.4973004162311554,-0.2999731911110561,0.8893835067196587,-0.1354496031999588,-0.1408654142069438,0.8751256268416004,0.9090909361839294
-0.11246350546200172,-0.1387718544729303,0.978216057195398,0.7161367822590545,-0.009326224169066859,-0.6794360876083374,-0.4973004162311554,1.7019920587533632,0.368578050819916,-0.1386309117078781,-0.4900221393102115,-0.6477609215674234,0.939393937587738
-0.2166743129491806,-0.3381142318248749,-0.06080502644978602,-0.5470593804941354,-0.42897074973392085,-0.19543671607971191,-0.02415711311247074,-0.26700238807886206,-0.33299929813129503,-0.14022156596183777,-0.501775134215634,-0.7382456543931935,0.9291830823190657
-0.06672270596027374,-0.03700919449329376,-0.6439630948130617,-0.6670607322286001,-0.42315837405408785,-0.034103602170944214,0.2385360590562087,-0.48590813740762534,-0.09992723216256456,-0.12590567767620087,-0.520216884878891,1.0038212024731306,0.9090909361839294
-0.19793036580085754,-0.03700919449329376,-0.6625208475123836,-0.5459541558855106,-0.4448663783740824,-0.6794360876083374,-0.4973004162311554,-0.7608989126054276,-0.5365845718157984,-0.14817483723163605,-0.5407534283365049,-0.7812305738872757,0.9476420829671579
0.5506776920214435,1.1666906270139292,-0.012434163806137556,-0.38870743323352774,-0.0035295260492288812,-0.59876948595047,-0.4589284360408783,-0.7064995229285961,-0.4431666411312386,-0.12908698618412018,-0.29901945305343447,0.43301429231100375,0.8888888955116272
-0.3103940784931183,-0.40502646565437317,-0.604354446066554,-0.5529490986891759,-0.5515302370658441,0.6094350304454954,0.46116627743761496,-0.7280091900459211,-0.5351729889223766,-0.13704025745391846,-0.649149168088937,-0.6840762478595891,0.868686854839325
-0.02923479862511158,-0.2507347458482747,0.1389381586016781,0.04708612326352646,-0.05100545959230722,-0.6794360876083374,-0.4973004162311554,2.190096955037634,-0.3108869791879254,-0.14499352872371674,-0.6738937369345737,-0.7572456859479862,0.9292929172515869
0.25261785255338526,0.06145508902157792,0.01428404027167034,-0.0400616888038026,-0.0689118430018425,-0.19543671607971191,-0.3054405450820923,0.7742822964804529,-0.3483384879143236,-0.14817483723163605,-0.6430933906610232,-2.705362081867798,0.9292929172515869
-0.2166743129491806,-0.28636829945242487,-0.8280455509875404,-0.2562899466210033,-0.29038940094644533,-0.034103602170944214,0.2581675982014427,-0.6438845791292457,-0.2388851703005709,-0.11815480218216372,-0.40322127071526526,-0.739044317300463,0.9191918969154358
-0.29165011644363403,-0.371570348739624,1.2430740664489157,-0.09437799541498,0.08918872810902453,-0.04094357069643871,-0.3438125252723694,-0.7497806445180357,-0.5313829705791768,-0.13385894894599915,-0.5138093622750595,0.7091296338638202,0.8585858345031738
