Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age,target
-0.6366650910403056,-0.8364706635475159,1.1455832106835035,-1.0903369992935679,0.6592725679727328,1.2611834533585784,0.28784680364588106,-0.6727584600448608,0.2283998649816423
2.2001330828694834,-0.8364706635475159,-0.8653749823570251,0.465319961309433,-1.0196404457092285,1.7014097785520461,-1.9596106477138984,0.8336149821243362,0.5989312687196342
1.0224497909273138,1.0429016599133034,-0.8653749823570251,-1.7975419846631235,2.335037648293101,0.31289329553244005,-0.1067375304895976,0.15922778844833374,0.7753243870051728
-0.17688367447542053,-0.5821694977839447,1.3806986239829657,-0.013475372588514868,1.6595005482837208,-0.07355077946150153,-1.1748710701370477,-0.28031212091445923,0.44221619220134906
0.17905250511990917,-0.8364706635475159,0.6438098408788161,-1.289740499126473,1.0698906337512448,0.005180410922803507,1.3338069373104213,-0.6727584600448608,0.20951367535230975
-0.5515229895859368,-0.8364706635475159,0.9787534688788975,0.465319961309433,0.11146807683313804,0.4125445791991723,0.2186500247311797,-0.6727584600448608,0.12522917663908367
0.7087068581541152,1.279773287149391,-0.8653749823570251,-0.844245835965342,0.661164775735546,-0.916956060836869,0.15097962203106557,-0.28031212091445923,0.5692198935490292
0.2247364820741839,-0.8364706635475159,-0.8653749823570251,0.6605755382648995,-1.0196404457092285,0.061855922769298216,0.7437594465102617,-0.6682768533788105,0.156202597821926
-1.2746586225814431,1.4872666851589205,2.1999130796348467,0.18460416129349347,0.6870284111766787,-0.9473190755086727,-1.9266156133677137,-0.28031212091445923,0.38557456621986735
-0.6588368306479452,2.2261454172370048,-0.8653749823570251,0.1020810228233816,-1.0196404457092285,0.9519551113133614,-1.0200321931839773,-0.28031212091445923,0.3661683540492652
0.9495561597920972,-0.8364706635475159,-0.8653749823570251,0.465319961309433,-1.0196404457092285,-0.4367767547314472,0.4436259877940722,-0.28031212091445923,0.47862258670387786
1.1145526640258834,-0.18694638540269665,-0.8653749823570251,1.9630543811829608,-1.0196404457092285,-0.5906165026062942,-2.225243529947136,-0.28031212091445923,0.4137946266198098
-0.6741846040936109,-0.8364706635475159,0.9521677903111831,-1.1198974624002738,0.727473397441459,1.1751552027707564,0.9947040479165686,0.836988839402715,0.48697001179096433
-1.0653555874883485,0.3352206001520213,-0.8653749823570251,0.465319961309433,-1.0196404457092285,-0.331987685093895,1.0488139176682332,-0.5856972001952364,0.13655413008678413
-0.9597267318632012,0.2880702174779723,1.0164804536625907,-0.1730017178778256,0.09261745723856772,0.7351711232994751,0.023740285287051917,-0.6619653900723285,0.22235061977365506
0.3271627929893423,0.7936381721638122,-0.8653749823570251,-0.1327037136682491,0.32409520808436776,-0.3509338495960817,-0.17647654828541837,-0.49002755880174764,0.3351417382448683
1.0117702174085834,-0.8364706635475159,-0.8653749823570251,0.465319961309433,-1.0196404457092285,-0.001075528827897635,0.023832263936343696,-0.28031212091445923,0.3019283198010946
-0.24393722185968475,1.562412273188417,-0.8653749823570251,-1.0267723576678083,0.6449781288584411,-0.033280915013790276,-0.03286016324637707,-0.6727584600448608,0.33767074700798366
-0.3290553002038221,-0.06351409662093369,1.0511390275536707,-0.8606305370648056,0.5297154868631488,0.7074031282467774,0.11439218671793913,-0.6727584600448608,0.2679763093311664
0.37279765375312923,-0.8364706635475159,-0.8653749823570251,0.290868996006874,-1.0196404457092285,0.998882567969092,0.47827271025676,0.3726926241115896,0.43862990966743326
-1.310324675282529,0.98746067687477,1.5998772439669582,0.13393989223789313,0.4554200492083358,0.01533817631558709,-1.5352704163735034,-0.28031212091445923,0.2917376547065578
-0.2589379627346041,-0.8364706635475159,-0.8653749823570251,0.465319961309433,-1.0196404457092285,-0.4571796719376273,1.9011461736618662,-0.6727584600448608,0.05930228110342779
-0.35951279872588376,-0.3647482582941377,0.7518801335473827,-0.4370465408160372,0.5986864324791463,0.6888704475320121,0.020721594355315818,-0.6727584600448608,0.20912972724792667
-1.1265413660320471,0.3826616978351452,1.5040038819180865,-0.5739706689622632,0.4572373518651201,0.4118913746882613,-0.316272263495652,-0.28031212091445923,0.29604032485436427
2.242963444042238,-0.8364706635475159,-0.8653749823570251,1.0241794949232907,-1.0196404457092285,1.9030513957726907,-1.9649103184728653,-0.6796697841283362,0.2738942336103951
0.5830537421332458,-0.8364706635475159,-0.8653749823570251,0.28726026257268783,-1.0196404457092285,-1.0563488238296435,0.6469200194724191,-0.6727584600448608,0.12090572981093019
-0.9836979630129552,2.7094718461548277,-0.8653749823570251,0.31341370838500915,-1.0196404457092285,0.0035571279065059053,-0.9351561013901933,-0.6727584600448608,0.09939550212090129
0.19408567025524356,-0.8364706635475159,0.6572881095966236,-1.0963000396389306,0.9243367435044737,-0.23512046368115658,1.0209691713756512,-0.28031212091445923,0.5506798554649909
-0.6614952377504802,-0.8364706635475159,1.0745913490758747,0.031259264569896396,-0.08290035122326819,1.0980613881121877,0.11147459315897768,-0.28031212091445923,0.27860213848238186
-0.5127100095144793,-0.8364706635475159,-0.8653749823570251,0.5126042248848983,-1.0196404457092285,-0.5169599945380459,2.310231274156618,0.8092576215394643,0.18755607292447452
-0.155497716648233,1.7518498215391587,-0.8653749823570251,-1.7297599930588672,0.617223770704859,-0.03411422312387555,0.4896332544591055,-0.6723772142474299,0.4493077368655214
