x1,x2,x3,target
-0.50183952461055,1.8028572256396647,0.9279757672456204,1.9950854993282678
0.3946339367881464,-1.375925438230254,-1.3760219186551894,1.6959768645849311
-1.7676655513272022,1.4647045830997407,0.4044600469728352,4.031705293348398
0.832290311184182,-1.9176620228167902,1.8796394086479773,-2.556235404231997
1.329770563201687,-1.1506435572868954,-1.2727001311715975,1.7394638786201804
-1.2663819605862647,-0.7830310281618491,0.09902572652895136,3.2480510849645423
-0.27221992543153695,-0.8350834392078323,0.4474115788895179,-0.9412309158429535
-1.4420245573918327,-0.8314214058591274,-0.5345526268252332,2.882320808200174
-0.17572006313185629,1.1407038455720544,-1.201304871366561,-1.5657624968676964
0.05693775365444642,0.36965827544816987,-1.814198349120009,-0.5021511535343053
0.43017940760575346,-1.3179035052508339,-1.739793628058882,2.1657084106745774
1.795542149013333,1.8625281322982374,1.2335893924658445,6.25835883288243
-0.7815449233065173,-1.6093115439744645,0.7369321060486276,-1.2921921901582978
-0.2393900250415948,-1.5118470606208847,-0.01929235955491926,0.603340129867475
-1.8624459155391264,1.6372816083151283,-0.9648800735999323,0.9322199168919229
0.6500891374159279,-0.7531556956423562,0.08027208471124325,0.41054437735119587
0.1868411173731186,-1.2605821778978918,1.8783385110582342,-3.02630455667024
1.1005312934444582,1.7579957662567565,1.5793094017105953,4.34418215185831
0.39159991524434057,1.6874969400924673,-1.646029991792322,-2.4532675201935166
-1.2160685503234192,-1.8190908443578477,-0.6986786769469426,3.012317439360036
-0.44529084124207197,-0.9146038729044164,1.3149500366077174,-1.1392185057152673
-0.5729866932256429,-0.876261961250477,0.17078433263299386,0.046231684567456494
-1.4363031001009494,1.2087879230161587,-1.7017974252809167,-0.061819037130182705
1.9475477464020692,1.0889790771866297,-1.2051372738633104,1.8935710452942152
-1.9779115315055904,1.2618457138193366,0.8274293753904685,6.244175785147818
0.9160286721639492,1.085081386743783,-1.7038213930636386,-1.4080033844294055
-0.5661370858229096,-1.5365237618994811,1.452413703502374,-2.1112616693910935
0.4931925073102317,-0.6764079005894033,-1.7457665988559055,1.5844840263596958
-0.7560707131373512,-0.6992667118930118,0.9184247133522563,-0.2945665458885491
0.5502298854208525,1.5488509703053062,-0.11114029935220282,0.2733950675552572
-1.5216230162467932,0.85297914889198,1.0431401944675898,2.279458655062955
0.24510879027798493,1.083868719818244,-0.024817614542437028,0.015007841285018014
0.09093131752797623,-0.2898359265658015,-1.8983234930236192,0.08853393691864603
-1.5684342920267822,-1.874283257253063,0.5456416450551216,1.6383126359852533
-0.7425760756946933,0.03428276465881108,1.630265895704372,1.3715930007413384
-1.0028310834045002,-0.35846830785748107,1.0222045541721947,1.5852826468000112
-1.0848073380335101,-1.692080360684828,-0.8409941883449279,2.373617236648924
-1.3551148509839823,1.7187906093702923,1.2324815182576678,2.7008317740596857
0.5336150260416939,1.4858423607508708,1.2146883075964579,2.2534330588395575
-1.2537197644558566,1.570235993959911,0.1573689676626029,1.6326358460535195
1.2297606206562501,1.584365199693973,-0.7279861001125445,-0.10991986376386564
-1.559792301889293,-1.0882593498322333,-0.29156884549497475,2.8793149221390864
1.2720590636899725,1.4429223330253738,-1.9721914778752372,-1.1225774150521677
0.042989210310262926,-0.33035598740488403,-1.111568758117079,0.7266073378427991
-1.5205385306652688,-0.6495393143854882,1.7716388156500766,0.90792308954324
-0.7071882719169791,0.07516248697346439,0.8120758355807114,0.2601626586925768
-0.5454815904828241,1.8871283308838427,1.849789179768445,3.473669630877447
-0.9928708166985434,-0.011005976430458198,-0.7964867607329214,0.6556459482585464
-0.8606380224901296,-1.8524522105818688,0.4382573359195874,0.2668371007572686
0.010716092915445952,-1.7940849950000426,-0.8854141430535543,1.1898217882923572
1.6330635438666148,-1.0417524373321103,-1.4204205116351076,3.430471041804705
-0.04218895888974794,1.9426018164424028,-1.0317789139539983,-1.757078254700905
0.6885421896235142,1.0464784613148703,-1.0494498240304013,-0.40059278116887576
0.9128653944474383,-0.5288674691229871,0.5292233223743179,1.5097225893277084
0.5341188430435788,0.1430987362990339,-1.6388409197823668,1.2916293115156874
1.3412099823569519,-0.7168797401130567,-1.253925958400583,3.4573781009748483
-1.8368994337809443,0.36357177275296726,0.7102574473691297,3.9680894253658052
-1.9336486842885754,0.048372233197123915,-1.0940168992082482,3.6760233826864273
0.5806911616377994,-1.3025342839800342,0.7637509524098638,-1.0380567344100724
-0.45305861479785037,1.746919954946938,-1.449916223416027,-1.215137143918756
-0.635734595798966,-1.5461059150376437,1.6987744731142511,-2.0270670109892097
1.509357413523924,-0.9682334891393776,0.6399361841367162,2.3844685078241916
1.2688888008048633,0.22080324639784932,0.11860231342402594,1.6106633352676656
-1.0325908363981933,-1.6275889287764032,1.588863031813307,-1.2639695941679263
1.6016722286533218,0.5324058290930718,-0.6438808358051973,2.3185535219448057
-0.6031617015493564,0.9038227154809575,1.5884410398103084,1.4641514823866777
1.5483456970604692,1.1195021834304955,0.568126584617151,3.306899593102853
-1.6634401400198047,-1.353485143621545,1.594216754108317,1.737568472410148
0.4257162386383597,-1.9632117935334814,-1.5941138285358716,3.047711060260507
0.6540070764322232,-1.9797536646151253,-1.3567677943300054,3.0081910488546493
0.1949351574663445,0.767580790770773,0.6078450380104021,-0.412796348016503
-1.1029227621577609,0.8487168853901434,-1.0510036500127997,0.63238975122011
-0.6984012073629291,0.9859656204720966,0.5985315961888587,1.3762375810710656
1.3968936419767117,0.6304515692013735,0.2732344133418865,2.4064146421016765
-1.62530092868763,-0.5291367877622659,-0.9391905292730982,3.0029279632695647
-1.0240414264836657,1.8920422190097823,-0.4276091013329584,0.041589550628770316
1.5681862207084531,0.5245545039890516,1.1792452141665937,3.173126742335831
0.010548372420768448,0.30761553850543644,-0.0299292247245444,0.25130058365737185
-1.219028048807822,0.8898084610460213,-0.8769105502365768,0.6994460726063438
-1.9027361342741846,0.5818891836286713,-1.2915572823718042,2.6323765419414182
1.7618343374116572,1.8157143080103495,1.659457560881794,5.323896414803035
-0.5193651989782224,-1.9381735338845303,1.7132742503509015,-2.5652246788883604
-0.2872634067307427,1.8666192761746783,1.8544799083570114,3.61148866123216
1.4120378218694403,-0.8222044317216572,-0.45960908559229896,1.6627151645719842
1.4045466860674276,-0.7323119793748893,-1.32202901325563,3.2528346727052084
0.22720504983340062,1.7446190966431239,0.784119186699892,1.751050939500077
0.28024468035745986,-1.6112940249169259,0.46002890679667896,-0.9053586052038249
1.960215400417053,-1.4396639390539039,0.07331860945494695,3.2161454414848176
1.5094922877118218,0.9630744710168178,0.7880629639810719,3.5605937431893033
0.8099363359484371,-0.5620353951209793,-0.8256326229420266,0.8753018468679876
1.2374446219140545,1.240453578716723,1.4682892743204148,2.175103876846146
1.6529622102258852,0.04536959544375119,0.0060651787487984166,2.6973241254161073
1.1931807158671006,0.5998557231110606,0.8078675090308134,1.979349957947281
1.1831706777444042,1.5600213672702652,-0.6480193725938568,0.44444043820350404
-0.49766818944022395,-1.624072240636524,0.3131205639846959,-0.6187007013090562
-1.8562309048130317,-0.13760792747015937,0.1705785388303065,3.451306630046644
-0.8538349914868624,0.363333042276043,-1.8779990002438023,0.3984772746997571
-1.8506072450031423,1.290402242638633,-0.5592374343549484,1.6356769912290785
-1.4917579493924609,0.08897304021921748,1.0799742123944434,2.5934372231411134
-1.1367158900126273,0.491561903276001,-1.658610140024928,0.9013392758854415
-1.7932731153255692,0.12541852627259198,0.16254048644042607,3.0660561183633916
0.5497196059928262,0.9043653348906462,1.9034083178501384,1.3535091378496173
0.06520139320478124,-0.7081741082350161,1.1807447790748147,-0.381992852852187
-0.9166709949517031,-0.24411431717745558,-1.6861744746309362,1.8963132943798198
-1.89859702633817,1.8505936587117002,1.3439204820488233,5.531731296804075
0.7838968243747919,-0.3641882223429205,-1.306822719716617,1.0052502955955378
-1.3742518293156558,-0.9990284073416187,0.19690665882448188,1.1997683717833816
0.8583836908002493,0.6407895068709251,-0.8802644122162286,-0.13879659617797774
1.8194611226527764,0.951587666783074,0.21741621004560274,3.4937788089405997
0.44688298493740897,-0.32159975028884036,-1.0090760419953702,0.9882614579744937
-0.5761092853949537,1.0313844418574765,-1.9424260454809765,-1.3642121320495753
-1.535709437972335,-1.815989431912989,-1.8370847907241195,5.764570284898741
1.4218423360440289,0.8146314375200947,-0.10330468365069922,3.041804160337354
-1.608663357395994,-0.03353649953267057,-0.10611291687773727,1.9417064652425882
-1.3071925203599393,-0.26459340304810786,-0.40598106241050624,1.5320960611899326
0.46340039220886586,0.5403746034705752,-1.818783960911822,-0.715314669261319
-0.5015495414941151,0.5034396628569455,0.012545034320350812,0.10210936929983899
1.425959364753289,0.63477452647578,-1.3482622916742812,1.074254571704727
-1.7177250103982806,0.5696771128252625,-1.8939547578335127,2.3041134372468632
0.3431023250938532,1.7609209656998304,0.3018967115035158,0.20749169679411267
-0.44732029517391236,0.5731528737694127,-0.16698843803393348,0.9922518530092344
0.18246715726373974,1.7658592351061007,-0.455589448796903,-1.227626354967308
1.8447622552956568,1.621402567824255,-1.2168354608428142,1.0603163511037086
-1.7225547964993382,-1.5968879944902934,-1.927112697393801,6.613563156926907
-1.6222281569762864,0.7320270936654274,-1.715245406159084,1.9834377395377283
-0.7240974788249548,1.3795012438778183,-1.9069122570566965,-2.2682488093855153
1.2578739303557431,-0.8725809009064003,-1.527340689513375,3.5368579659300075
0.7869486614566026,0.515771387119536,1.5098880541082118,0.9444556971149252
0.9402841752155431,1.2139237215393943,-0.8718617097147741,-1.128346876150037
-1.2902418248811087,1.0024590065634333,1.227338957069056,3.3905541804499464
1.9620205680026932,-0.3495292923542941,-0.5119276568288673,3.27219670566831
1.1056518429679874,-0.6367858389879286,1.723029302414259,0.11821796403289452
1.4336510073720472,-0.2840238904999266,1.0034842711659895,2.722582952960562
1.0181714963387294,-1.5875045246562696,1.6102116267182667,-1.9924865368438425
0.02100948979142858,1.3058298644309665,-0.719801595877553,-1.5867785609580176
1.582092913984802,-0.44319328506334754,-1.9566493940788066,2.8936557088494315
1.6215279056770546,-1.6348532928554658,-0.7227454496383405,3.1966835244135003
1.8002478682032197,1.8024285877502244,0.29375155249314444,3.2171953486392084
0.5273488486791971,-0.2062179120867209,-0.8271569132077419,-0.3204939593175894
-0.6853418185203362,0.6900738243081537,1.00949811775072,1.651901884576068
1.1663161749033941,1.1584725711782156,-1.6351755878052385,-1.3749379230472898
-0.02231878118967412,-1.7697649599334229,0.19811552929494214,-0.024370032636881145
-0.23387799450649194,1.550816731033199,-0.5963399497916853,-1.6950767175361574
-1.5317319342895765,-1.4280332717886566,1.046042526869889,0.9287761817848669
0.47287225326504423,-1.595509295508839,-1.6635727755400103,3.321963624212939
