fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,target
-0.16331779956817627,0.15351851284503937,0.5151564530809981,-0.7926867015506905,-0.18177451193332672,-0.9566229581832886,-1.6482284923988972,-0.978249964694615,0.9063074588775635,1.8056221725885084,2.649227380534459,0.8333333134651184
-1.072648048400879,-0.5597122311592102,0.806920987927696,-0.10932361662225866,-0.5289955203706691,1.3588430140008805,1.1396677506345367,-1.2004598418903873,-0.028923334553837776,-1.1580289602279663,0.9196306491056923,0.5
-0.5747164013527881,-0.9163275957107544,-0.2617647051811218,2.699988623502417,-0.08758245165324541,1.215080037642612,0.7183077346131687,1.333792139320265,-1.4005951881408691,0.46680613747949784,-1.137765884399414,0.3333333432674408
1.6153809435672615,0.15351851284503937,0.34980329871177673,-0.6109932065010071,0.5940699800006356,-1.1251368522644043,-1.4329387226769272,1.2253675960089658,-0.4030156433582306,0.766941476553321,-0.041507821530103683,0.5
0.21961129053337808,-0.3219686448574066,0.5343313174581543,-0.6332142949104309,-0.5492194925146089,-0.0578824058175087,1.3304108816765325,-1.5483511841231523,-0.8394566774368286,-0.8241137266159058,2.3842669091662003,0.5
3.4019027604496506,1.2286657825340124,1.936026679025688,-0.6109932065010071,0.8765237706724133,-1.349821925163269,-1.7910592666260148,1.9529594218358526,-0.4030156433582306,-0.11587698386083932,2.0399785838373496,0.5
0.17420541304254294,-0.7236965233764341,-0.05046352754318117,1.2606084253436962,-0.10038841515779495,-0.3387388288974762,0.24304544034711964,1.135326893570551,0.033425383269786835,0.04406575486063957,-0.9691107869148254,0.3333333432674408
0.3892636070389589,0.38781800466093064,0.5536593198776245,-0.18715438937298826,-0.34454667568206787,-0.3949100971221924,-0.19119060031048474,0.87533029330977,-0.028923334553837776,-0.6795903533583377,-0.8847832679748535,0.3333333432674408
-0.39065036177635193,-0.34610955313518027,0.47303859907778145,1.876943630979417,-0.2360319048166275,0.3743665897109696,1.3288769935996092,0.8894270200680605,0.142533943408987,0.24441486597061157,-0.7161281704902649,0.5
-0.14347298408190517,0.16890908847469052,-0.397668719291687,-0.43094787080909214,-0.7243484258651733,0.7846868634223938,0.23088556570686253,-1.101677259337455,-0.2783181965351105,-1.2915949821472168,1.2484295819759348,0.5403837255942827
