Square_Footage,Num_Bedrooms,Num_Bathrooms,Year_Built,Lot_Size,Garage_Size,Neighborhood_Quality,target
0.18822114387147726,1.4086978435516357,-1.1866991519927979,0.9076947131199872,-1.6303218015477912,-0.027008283883333206,0.4799669682979584,0.5428148669612447
0.06705161744022864,0.007008446846157312,0.03292998671531677,0.4516169264879583,-1.3248283706417845,-1.254657506942749,0.07918043579664585,0.48502702801925013
-0.07673407191872168,0.7078531384468079,1.2525591850280762,-1.7653200376145697,0.6575796234343383,1.2006409168243408,1.519606590270996,0.45320868133442405
0.35638756426229523,1.4086978435516357,0.03292998671531677,-1.449153855763118,0.7183388719134571,1.2006409168243408,-0.3097785051326019,0.6242994391738815
0.303743288611707,-1.3946808576583862,0.03292998671531677,1.0463199529295664,-0.12228937021962538,1.2006409168243408,0.4799669682979584,0.5973258655365169
-0.08758269301785059,-0.6938362121582031,1.2525591850280762,-0.693706625352732,1.4622295561826741,-0.027008283883333206,-0.21312613785266876,0.5308895840411448
-0.6409329901958047,-1.3946808576583862,1.2525591850280762,0.3524991159251039,-1.1812649266443347,1.2006409168243408,-0.9062192440032959,0.3014157052924145
-1.5842806599887895,0.007008446846157312,1.2525591850280762,-0.65118010364695,-1.3400314541681622,1.2006409168243408,-0.23831191662070816,0.10946498943839685
0.6277645271367431,-0.26014726395431154,-1.1866991519927979,-0.7014695654785589,-1.2173336925728533,1.2006409168243408,0.4799669682979584,0.6280216875674618
0.14764415473795403,0.7078531384468079,0.03292998671531677,-0.6382892128950317,1.3363789731343017,-1.254657506942749,0.24497080835685592,0.5528254435645336
0.723337974950562,0.007008446846157312,-1.1866991519927979,-0.47210508945419327,0.5849966230861111,-1.254657506942749,-0.5596727132797241,0.6721491644139569
-1.034292081315263,-0.6938362121582031,-1.1866991519927979,-0.418318887764484,-1.7016232499147397,-1.254657506942749,-0.5596727132797241,0.19689086740655454
-0.01663394219421012,1.4086978435516357,-1.1866991519927979,-0.5156523713473545,-0.972194503151802,-0.027008283883333206,0.7602987459474784,0.4485405450132537
0.21821400094243176,-1.3946808576583862,1.2525591850280762,1.592250719985349,-0.31679399413338016,-0.027008283883333206,0.8265135288238525,0.5859981644658971
1.0550401449068167,-1.3946808576583862,-1.1866991519927979,-0.5067088814277438,-0.7133495970511955,1.2006409168243408,0.4551414820253526,0.7221854332334594
-0.1509624361158814,1.4086978435516357,-1.1866991519927979,0.8399961521615154,-1.4311057622090244,-0.027008283883333206,0.44784671128798353,0.45351846343116003
0.24963165967136877,0.7078531384468079,1.2525591850280762,-0.35278181214729953,1.266796360424554,1.2006409168243408,0.7030699848989158,0.5907409416453008
1.6024690968165964,0.007008446846157312,0.03292998671531677,-0.5609799935986184,0.36775514834748857,-1.254657506942749,1.519606590270996,0.9097644026203207
-0.15879927456025295,0.007008446846157312,0.03292998671531677,0.11078117900465359,1.6470367164595188,-0.027008283883333206,-0.5596727132797241,0.5209895602171032
-1.5452506056471387,0.007008446846157312,0.03292998671531677,0.7184350768164149,0.047214143860074276,-1.254657506942749,-1.0039052081181985,0.13788272852178327
0.5290850859633436,1.4086978435516357,-1.1866991519927979,-1.4689623942092658,0.5704605941608965,-0.027008283883333206,0.1334204226732254,0.6394932531395117
-1.403425492332519,-1.3946808576583862,-1.1866991519927979,-0.5146107677180157,0.25162789600145197,-1.254657506942749,-0.23432967660551707,0.12660515524613059
1.7157284918008,-0.6938362121582031,1.2525591850280762,-0.5366483331550725,0.23599422282156768,-0.027008283883333206,0.4799669682979584,0.9349713090091384
0.5048824910689417,0.7078531384468079,-1.1866991519927979,-0.8576238565252221,-1.6689942391322887,1.2006409168243408,0.1334204226732254,0.5847305057669892
-0.41063706497692215,-0.6938362121582031,1.2525591850280762,1.454340728715377,1.061155469660361,-1.254657506942749,-0.7484971500329747,0.459437371638329
0.4111029092608289,0.7078531384468079,-1.1866991519927979,-0.059318623059909086,1.5869032901908025,-1.254657506942749,0.4799669682979584,0.6300737132271725
1.2271518792900604,-1.3946808576583862,-1.1866991519927979,0.5707963630706077,-1.4017954038269602,1.2006409168243408,0.4799669682979584,0.7579303209582764
-1.0069820411644224,-0.6900582586835419,1.2525591850280762,-0.9716035885820798,1.44815792552967,-1.254657506942749,0.22891363729126896,0.2666584312568992
1.0872267027570337,-1.3946808576583862,-1.1866991519927979,0.6267587418004379,-1.2873969997640373,-0.027008283883333206,-0.21312613785266876,0.7474558747626281
-0.2800681811576496,0.007008446846157312,1.2525591850280762,1.5496352437610694,1.2170847435811671,-0.027008283883333206,-0.9062192440032959,0.49604852365863056
0.7302347158453787,0.007008446846157312,-1.1866991519927979,-1.2549511221436354,1.4643205264787629,-0.027008283883333206,-1.2527657747268677,0.7016796659623917
-1.3715244179841823,0.561213099305886,-1.1866991519927979,-0.5825539225263757,0.3012925079740697,-1.254657506942749,0.4799669682979584,0.1320481694655219
-0.2246610417590561,0.007008446846157312,0.03292998671531677,1.0929768813655512,-0.2412175978106225,-0.027008283883333206,-1.5993123054504395,0.5075174600784241
-0.34963421574683756,1.4086978435516357,0.03292998671531677,-0.24067627036838968,-1.5821643475137757,-0.027008283883333206,1.2011048101163064,0.4006246834883453
0.6257307403878792,1.4086978435516357,-1.1866991519927979,-0.7897325311262577,0.8644523036370395,1.2006409168243408,-0.5922261390779914,0.6662799925390582
0.5298722983547329,0.7078531384468079,0.03292998671531677,1.3893375760617444,-1.6475548134127111,-0.027008283883333206,0.8357145126987789,0.6462797748912388
-1.2208481488293017,0.007008446846157312,0.03292998671531677,-1.1778562544539686,0.7379179582478962,-0.027008283883333206,0.4799669682979584,0.18646628773881488
-0.15556759146787325,1.4086978435516357,1.2525591850280762,0.2260370877054671,1.5295712718634107,1.2006409168243408,0.4799669682979584,0.5659597343940889
0.613889576812435,-1.3946808576583862,0.03292998671531677,-0.10773408536922958,1.2737394776118116,-1.254657506942749,-0.5596727132797241,0.641317146045659
1.5986419557681781,1.4086978435516357,0.03292998671531677,-1.2861524761678498,-0.06518278920992185,1.2006409168243408,0.4799669682979584,0.9078094697121384
0.1682438585565015,1.4086978435516357,-1.1866991519927979,0.8605468960137288,1.5578122944793364,1.2006409168243408,-0.5596727132797241,0.6096268179907816
-0.20899379107176974,1.4086978435516357,1.2525591850280762,1.6542366764586376,0.31382998664779455,-1.254657506942749,0.4573236018472417,0.5304752948649344
-1.6665705899263092,1.4086978435516357,0.03292998671531677,0.29852808779935214,-1.7156672539324307,1.2006409168243408,0.8265135288238525,0.09455259673535771
-1.0308288060765802,1.4086978435516357,-1.1866991519927979,1.1520881914068426,1.1522842512324303,-0.027008283883333206,-0.5596727132797241,0.3441046058552963
0.3775337259929088,1.4086978435516357,-1.1866991519927979,-1.1412161993670917,-0.198710436291752,1.2006409168243408,0.20984136669779663,0.5926086678261632
-0.7691179869151437,1.4086978435516357,-1.1866991519927979,-0.18878823117343757,0.8206756312024683,1.2006409168243408,-0.30797958366978523,0.3617619908442364
-1.464309565748178,-0.6465354320629348,0.03292998671531677,1.2676794931116948,-0.9185083862467158,-1.254657506942749,1.519606590270996,0.13155072948413443
1.5238338453189255,0.7078531384468079,-1.1866991519927979,1.440632213870584,1.6139718066550495,1.2006409168243408,0.4799669682979584,0.9605304126840907
-0.9710896989504592,0.007008446846157312,1.2525591850280762,1.718964495034395,0.11520522926339077,-1.254657506942749,0.1334204226732254,0.3221172992613436
-0.38248405881697034,1.4086978435516357,1.2525591850280762,-0.1318107317723784,-0.46560995476669975,-0.027008283883333206,0.11125865519750261,0.3976456728193626
0.9358188204182951,-0.6938362121582031,1.2525591850280762,1.2744703581530332,-0.8997526308281263,-0.027008283883333206,0.18382261462763563,0.7546376049783564
0.38709067397690844,-1.3946808576583862,0.03292998671531677,0.9914117142988034,-0.5038857516154855,1.2006409168243408,-0.020790074223728444,0.6181640348934619
-0.6923691889664402,-0.2049982117011978,1.2525591850280762,-1.0442403424590563,0.3078422134042189,-1.254657506942749,0.1334204226732254,0.3371047233612162
0.7293819763447745,1.4086978435516357,-1.1866991519927979,-1.47129440860941,0.3323442926506261,1.2006409168243408,-0.8663682841054475,0.7111849084263189
0.9880359113464741,-1.3946808576583862,0.03292998671531677,0.8440888324434062,-0.5497878719479808,-0.027008283883333206,0.49945440087828274,0.7378746499720681
-0.4163038254533012,0.007008446846157312,-1.1866991519927979,-0.46394337396277896,1.5164369594017046,-1.254657506942749,0.7061661885753342,0.3979576548601744
-1.8427332639694214,-0.6938362121582031,1.2525591850280762,1.7189881801605225,-1.7375391721725464,1.2006409168243408,1.519606590270996,0.0019562907982617617
-0.6418346845757791,0.7078531384468079,1.2525591850280762,-0.4782769677829069,0.7176416404275502,1.2006409168243408,1.519606590270996,0.36735261864028557
0.6607611753362607,-1.3946808576583862,1.2525591850280762,-0.10338519858439404,1.1276693819779524,-0.027008283883333206,-0.5596727132797241,0.7016503377168664
-0.411520057034485,0.049315480514407456,0.03292998671531677,0.4857543550625533,0.9767270715087599,1.2006409168243408,1.519606590270996,0.42292955878168903
0.9281515031679946,1.4086978435516357,1.2525591850280762,-1.2505714742374536,0.7255634442864526,1.2006409168243408,-0.5596727132797241,0.7820406809509799
-1.5371599994973926,1.4086978435516357,1.2525591850280762,1.5143275149663131,0.49552875730997087,1.2006409168243408,-1.5993123054504395,0.22183432192554234
1.3469880780016488,0.007008446846157312,1.2525591850280762,0.03857624779090722,0.9855336488304094,-0.027008283883333206,0.8265135288238525,0.8617679117917363
-1.3954084778966838,1.4086978435516357,1.2525591850280762,0.07770104273503,0.577394941798048,1.2006409168243408,-1.5993123054504395,0.18105975698549384
-0.6376066074674329,-0.6938362121582031,1.2525591850280762,1.1922485047831552,-0.6400327536378702,-0.027008283883333206,1.3649268162843202,0.36996528256315814
-1.2196358526578435,-1.3946808576583862,1.2525591850280762,-1.2704910999501646,-0.7570635325690089,-1.254657506942749,0.1334204226732254,0.1385156625967326
-1.8423546691595107,-0.6938362121582031,1.2525591850280762,1.7189881801605225,-1.7375391721725464,1.2006409168243408,1.519606590270996,0.001963654128969669
0.6998976565287809,-0.6938362121582031,1.2525591850280762,0.4137605939201472,0.04478452956708709,1.2006409168243408,0.1334204226732254,0.7227862889895086
-0.9029373230216237,-0.6938362121582031,0.03292998671531677,-0.5107191220810868,0.11994621693113627,-1.254657506942749,-0.5596727132797241,0.23843077865305712
0.7623413783108396,0.7078531384468079,-1.1866991519927979,0.16119724023296772,-1.0403843711189513,-1.254657506942749,0.4799669682979584,0.6704198561284976
-1.1390615807397386,0.007008446846157312,1.2525591850280762,1.4334113512121163,1.1824022426199277,-0.027008283883333206,0.1334204226732254,0.2710408719875448
-0.3299389255275691,-0.6938362121582031,-1.1866991519927979,0.053017679664527084,-0.11920350145147446,-0.027008283883333206,-0.018123445546743694,0.3926870572307602
