lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,target
-0.16044245660305023,-0.40502646565437317,-0.1491591266140324,-0.15481133334639283,-0.4874279788724125,-0.27610325813293457,-0.15195266902446747,-0.25940612333510177,-0.3086746825648642,-0.14181222021579742,-0.652664585873363,-0.5475219955728908,0.9191918969154358
-0.27290618419647217,-0.3381142318248749,-0.15783863156167913,0.19221341647666168,0.17745098685223742,-0.6794360876083374,-0.4973004162311554,0.0994559532864084,2.3301223989554782,2.368256890091016,-0.6733752966061288,-3.1472448711681826,0.0
-0.36662593483924866,-0.4384825825691223,-1.3451451063156128,-1.027702808380127,-0.8914996981620789,-0.7601026296615601,-0.5356723666191101,-0.8215591907501221,-0.6707029938697815,-0.14817483723163605,4.129225730895996,2.168423652648926,1.0
-0.27290618419647217,-0.371570348739624,-0.10784669893363566,-0.017524478414513264,-2.397294804938556e-06,-0.22396045483769028,-0.3438125252723694,-0.6053281133685472,-0.547246706855457,-0.13067764043807983,-0.6418732220204145,0.8834281821206542,0.9090909361839294
-0.19793036580085754,-0.23774589598178864,-0.48916555350809887,-0.6008830927314841,-0.5674499273300171,0.8508777847124068,1.1008719075806974,-0.5966336347637323,-0.5896043587789968,-0.14022156596183777,-0.594936026476757,-0.5653987630993359,0.8787878751754761
-0.32913804054260254,-0.4384825825691223,-0.7050926482611178,-0.26417960118770645,-0.29539583111838086,-0.3567698299884796,-0.4205564558506012,0.1483521336543238,0.6777550761824745,-0.13067764043807983,-0.3715222409217879,0.9485817954752301,0.9494949579238892
-0.3103940784931183,-0.4384825825691223,-0.1310088826761401,0.12988612962928658,0.017356632870230097,-0.43743637204170227,-0.3438125252723694,-0.5114634138827834,-0.44288815554137384,-0.1465841829776764,-0.595380633725938,-0.7394644779227172,0.9090909361839294
-0.29165011644363403,-0.4384825825691223,-0.17895780893688484,-0.41190239636252224,-0.35328651261194344,2.2563978913049807,0.8535116235235425,-0.3548180246714625,-0.48115109087920943,-0.14817483723163605,-0.6434447567941276,-0.5038089246080245,0.765112288575722
-0.10421060770750046,-0.4384825825691223,1.3638507842381176,2.1610463208588166,1.4262023508354071,1.7212572547281626,0.5754270118311441,0.17197745880576013,1.1537689292382654,-0.13196060509648538,-0.6115893189580188,-0.5945556835789425,0.7676767706871033
0.45536448085892034,0.7008922533349584,0.882457774001186,0.018259785706668516,-0.11645531778158791,0.20314262232631275,0.11665113270282745,-0.51157780433851,-0.23012028514314722,-0.13385894894599915,-0.4866653109350724,-0.5073938777784655,0.868686854839325
-0.06672270596027374,-0.4384825825691223,1.532259820702291,1.6915635479780016,0.8505897913190452,4.0715350321562696,3.115459659105045,0.29623605466675257,-0.46456274118182306,-0.14022156596183777,-0.6057966566388214,-0.028185274134539168,0.6664464319249176
-0.12295455485582352,-0.3381142318248749,-0.1823651017851579,-0.324929793480743,-0.16419096419576215,2.018488343176878,0.929717680640252,-0.5850242881573959,-0.17401829757141146,-0.14817483723163605,-0.5179324607579187,-0.5066166262864366,0.7979797720909119
-0.32913804054260254,-0.4384825825691223,-0.6778503065750224,-0.15041608617159077,0.07424192994884704,-0.59876948595047,-0.4205564558506012,-0.7730054134530591,-0.06300784129391229,-0.14181222021579742,-0.5349760156892479,-0.7925869708060173,0.9191918969154358
-0.3478819727897644,-0.4384825825691223,-0.5426370590435111,0.13782739800740934,-0.2791052243451424,-0.6794360876083374,-0.4973004162311554,4.577303927297511,-0.5128948669657398,-0.10580853186366235,-0.5851825123438468,0.11800066389118834,0.9146409013084165
-0.3478819727897644,-0.4384825825691223,0.5737122705325861,0.21023952150140565,-0.037369900174598236,-0.6794360876083374,-0.4973004162311554,-0.4566668418981425,-0.37811482082146086,-0.14022156596183777,-0.6416980596740935,-0.7208515082602616,0.9191918969154358
0.5825543180425119,1.4913821511771548,0.24902164459417805,-0.48718162518505587,-0.36574317268316076,-0.19543671607971191,0.09016387331030079,-0.6650665885492593,-0.42377127663029923,-0.11134302375110092,-0.660096586506254,0.11898223003102995,0.868686854839325
-0.2541622221469879,-0.4384825825691223,-0.5048085283439034,-0.35623482344253593,-0.47265696089757,0.28832021099610455,0.30674590142427416,-0.6680396489229208,-0.5393657951767797,-0.14181222021579742,-0.44716152276787924,-0.5753037264876725,0.8888888955116272
-0.36662593483924866,-0.4384825825691223,-1.165680021353085,-0.9887423256920884,-0.8362968243428641,-0.6794360876083374,-0.4973004162311554,-0.8208623648490748,-0.6361108784133767,-0.14817483723163605,0.05156509477695358,1.2576646287494027,0.9898989796638489
-0.2166743129491806,-0.10392142832279205,0.3493858349413314,-0.3040918083531087,-0.4255393624074291,-0.19543671607971191,0.5410906077860046,-0.18140835580768128,0.8590249697497716,-0.14499352872371674,1.1442586344285515,-0.4708478918931814,0.8989899158477783
-0.36662593483924866,-0.4384825825691223,0.5775799626511419,0.37878389843377014,-0.0689118430018425,-0.5181029438972473,-0.4205564558506012,-0.01854006442614646,-0.25909305412251044,-0.14022156596183777,-0.571963147698615,0.018078881095491425,0.868686854839325
-0.3103940784931183,-0.40502646565437317,-0.9153644324469824,-0.47479756166078485,-0.6264219877247201,-0.5181029438972473,-0.14687846060487564,-0.5690651190602996,-0.5777998985973416,-0.13704025745391846,1.0461758170850004,0.5641249947616116,0.9595959782600403
0.7918411684396849,2.1850956772827943,-0.0020834887619000635,0.2515728545218116,0.002536159899380546,-0.5181029438972473,-0.19032464921474457,0.18604459210627278,0.4564615486165786,-0.14181222021579742,-0.1728262565428222,-0.7948606562550323,0.9292929172515869
-0.20007983265409857,-0.2042897790670395,-1.2927088663033504,-0.9725143693901779,-0.7671504255545871,-0.6794360876083374,-0.4973004162311554,-0.6512357787237093,-0.5281749385794844,-0.14817483723163605,0.37521310905960403,1.1742614084004184,0.9898989796638489
-0.0854666531085968,0.15495086882210615,-1.0422359949144828,-0.518397866691479,-0.31422425856367403,-0.6794360876083374,-0.4973004162311554,-0.3476456391268638,-0.031081355700941386,-0.1322682946920395,-0.41521288483190755,-0.47306827997568013,0.9696969985961914
1.8045018747743995,1.9851187268484187,0.5988714013640831,0.0006396204769149368,-0.08715691737375003,1.7822934655432807,2.1044571411034743,0.3949386422745251,-0.16517489204055888,1.6771176768182243,-0.5833320064330383,0.14748378707068793,0.7976211848697463
-0.1348376555526819,-0.371570348739624,0.17666833772742638,0.003502436735199307,-0.2493561843867452,2.5455857017983585,5.835513674254376,0.07166162451733016,-0.5289200052402931,-0.1322682946920395,-0.6523334406788888,-0.6688134829575793,0.7766335568804129
0.2492324553246734,1.093570389620624,-1.2415768360243529,-0.46812295635040163,-0.695328046266025,-0.6794360876083374,-0.4973004162311554,0.8427854046106397,0.06759469471230509,-0.13446823006879247,2.187684842519599,1.0561052421777046,0.9595959782600403
