X1,X2,X3,X4,X5,X6,X7,X8,Y1,target
-1.3638122081756592,1.5539430379867554,1.1239029169082642,0.9725122451782227,-1.0,-0.3036420452927221,0.11736313253641129,-0.36331862686035143,-0.722157061346884,0.12746603267717055
0.5281816124916077,-0.6726022362709045,0.0,-0.655880331993103,1.0,-0.4472135901451111,-1.0093228816986084,0.21499213277465068,0.23026794718891855,0.4342801285918987
-0.026429332415971292,-0.11596590280532837,1.2044173552261013,-0.655880331993103,1.0,1.341640830039978,-1.0093228816986084,-0.5816212086545028,1.065749368170044,0.6665854520754706
-1.1746128797531128,1.2756248712539673,0.5619514584541321,0.9725122451782227,-1.0,-1.341640830039978,0.11736313253641129,0.7661539316177368,-0.5679295664503892,0.21318249628955638
0.8323976867547285,-0.9094604887796022,0.0,-0.655880331993103,1.0,-0.4472135901451111,-1.0093228816986084,-1.1693928241729736,0.6288693416325903,0.486415992056926
-0.5004214583007016,0.4406704306602478,-1.3829619814541227,0.9725122451782227,-1.0,-1.341640830039978,-1.0093228816986084,0.7661539316177368,-1.1186638987428867,0.09038019600871654
0.5281816124916077,-0.6726022362709045,0.0,-0.655880331993103,1.0,-0.4472135901451111,-0.6013397898676334,-0.6114097182694616,0.3581924170276183,0.42095830088745556
-0.9397792801252719,0.8430234909551513,0.0,0.9725122451782227,-1.0,-0.4472135901451111,1.2440491914749146,0.1209716722369194,-0.7066176126906408,0.16904989841087045
-0.2443915401862115,0.22859724326662104,-1.685854434967041,0.9725122451782227,-1.0,-0.4472135901451111,-1.0093228816986084,-1.1693928241729736,-1.1416482152976593,0.08586584487513277
-0.2050933982787724,0.10632740251190187,-1.685854434967041,0.9725122451782227,-1.0,-0.4472135901451111,1.2440491914749146,1.4113361835479736,-0.8364737010540171,0.1342675676994652
-0.039416540414094925,-0.11596590280532837,2.2478058338165283,-1.198677897453308,1.0,-1.341640830039978,1.2440491914749146,1.4113361835479736,1.716118716462215,0.7458703952858621
-1.004041317148553,1.0565643814789245,0.0,0.9725122451782227,-1.0,-1.341640830039978,0.024286425281386984,1.4113361835479736,-0.9617300556216687,0.12066631068416457
-1.3638122081756592,1.5539430379867554,1.1239029169082642,0.9725122451782227,-1.0,0.15658692448495748,0.11736313253641129,-0.14875295495495117,-0.7339863661212964,0.1197011409667889
-0.039416540414094925,-0.1862807338908463,1.137801290481736,-0.655880331993103,1.0,1.341640830039978,1.2440491914749146,0.1209716722369194,1.801253792398593,0.8679315967968613
0.2366160705935073,-0.32999370231783365,0.5619514584541321,-0.655880331993103,1.0,1.341640830039978,0.11736313253641129,-0.4209807753141013,1.828888741030442,0.6779747272578659
-0.23115957800984638,0.2099740718216019,-1.685854434967041,0.9725122451782227,-1.0,0.4472135901451111,1.2440491914749146,0.1209716722369194,-0.8729253947526153,0.15636652756022823
