lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,target
-0.2166743129491806,-0.30465811491012573,0.3338398683381788,-0.29935827126361686,-0.26768153385199145,-0.43743637204170227,-0.22869661450386047,0.01786897737732924,-0.37618882839396617,-0.14022156596183777,-0.16430096527883062,-0.83013031112997,0.9022730122073226
0.24696931537697142,-0.4384825825691223,0.7038055230334781,-0.02329445630389492,0.15412215629890758,5.188496790470367,9.105396221986977,-0.5657370045024687,-0.22800364800172962,-0.14578886330127716,-0.6070823544009523,-0.4976643569630687,0.68587485792101
-0.27290618419647217,-0.4384825825691223,-0.4516804044041533,0.06080226684147578,-0.11123707737034393,-0.3567698299884796,0.34565503627544314,-0.30385152945541183,0.25777657751647615,-0.12272436916828156,-0.6080805358183338,0.5369942841439324,0.9292929172515869
-0.32913804054260254,-0.40502646565437317,-1.1032348274190107,-0.5003424534039099,-0.2580432441668904,-0.6794360876083374,-0.4973004162311554,-0.7435810937317081,-0.526694415284564,-0.14181222021579742,-0.40988301475527444,-0.7440606447811059,0.9696969985961914
0.5708879334490455,1.6602182293288938,0.0022188037138576888,-0.5196376323110306,-0.2637349460730024,1.5067994106488,0.6166706234682829,-0.6365097399226654,-0.4148374357406777,-0.12026084128522971,-0.6456925016613507,-0.587435332201017,0.7979797720909119
-0.36662593483924866,-0.4384825825691223,-1.3154655842304677,-0.9998254560721926,-0.8408436011064315,-0.6794360876083374,-0.4973004162311554,-0.8198264892017922,-0.6528654565459884,-0.14817483723163605,3.8780268058381946,1.7869222651257237,1.0
-0.21326830825088525,-0.3381142318248749,2.2552030348640733,0.014653825536700691,0.04544353632944988,-0.59876948595047,-0.3438125252723694,-0.7718266698687773,-0.3538444268374619,-0.13624493777751923,-0.42398534083906075,0.4600159066083316,0.8383838534355164
-0.2541622221469879,-0.4384825825691223,0.9284816258262103,-0.2298189128587179,-0.4219783688406403,0.44989579916000366,3.4746882494138256,-0.1786164051348133,-0.4543700776048547,-0.14817483723163605,-0.6492971162130423,-0.5558071718417524,0.7373737096786499
-0.32913804054260254,-0.40502646565437317,-0.3412444389706395,-0.4332682196369637,-0.5331754164554329,-0.59876948595047,-0.2670685946941376,-0.5160268372078012,-0.4524519569564491,-0.14817483723163605,-0.6246035194378384,-0.6141544459506226,0.939393937587738
-0.3478819727897644,-0.4384825825691223,-0.8338281273242157,-0.4500175758255626,-0.5277287182074382,-0.1954698798216967,-0.11358069628477097,1.1009159217702937,-0.4764489759534984,-0.13736489213938355,-0.6584542060227374,-0.5577993904854992,0.9090909361839294
0.06448496133089066,-0.30465811491012573,2.487602885077908,15.331190895268918,17.861523622481535,2.5005565849488787,0.0015351970214396715,4.192707178556918,7.347391790033464,-0.1465841829776764,-0.6349034410855774,-0.5504862380200125,0.7313202516636349
0.05988444578185988,0.26753091851369476,0.07309069083979172,-0.15945788671593392,-0.08375442285262123,0.04656297713518143,-0.19222188747213753,0.1045477848453327,-0.16732251719040145,-0.1199462317274843,1.4066242298392444,0.5768204857080176,0.9090909361839294
-0.35509586862138365,-0.4384825825691223,-0.5896499359383642,-0.07003071510270462,0.11663295230939483,-0.6794360876083374,-0.4973004162311554,-0.716598353981365,-0.5239387071904315,-0.1354496031999588,-0.4914469311369689,-0.6049561531124322,0.9191918969154358
-0.32913804054260254,-0.371570348739624,-0.21653979031870846,-0.2571588988311468,0.1542550125635122,-0.6794360876083374,-0.4973004162311554,-0.762064386771265,0.6798019066557677,-0.14817483723163605,-0.44077590506386266,-0.6502077049904985,0.9494949579238892
0.1769486665725708,0.7588192861581295,0.8049207141699873,-0.15217673328449602,-0.12516123561190975,0.12722955644130707,0.8637289660400024,-0.38638374595179653,-0.2639692572387042,-0.14022156596183777,-0.6492964883751735,-0.7452823457482136,0.8181818127632141
-0.3478819727897644,-0.4384825825691223,-0.08548520552001769,-0.4236475523284872,-0.3478207958408977,-0.6794360876083374,-0.4973004162311554,-0.7854874380356354,-0.36529905824284487,-0.14817483723163605,-0.3379717028617615,0.27278605380533244,0.9494949579238892
-0.27290618419647217,-0.40502646565437317,-1.0537359177621297,-0.655638355502814,-0.4344602596986951,-0.034103602170944214,0.6072471711420878,0.6453949237841071,1.5283470211387553,-0.13659499776836165,0.05314952544647109,0.9268848622639656,0.8787878751754761
